FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTRY,SECURELVL
"10001703",NORTHEAST CORRECTIONAL COMPLEX - ANNEX,188 OLD RAILROAD GRADE RD,ROAN MOUNTAIN,TN,"37687","-999",STATE,OPEN,"-999",CARTER,USA,MINIMUM
"10001709",RIVERBEND MAXIMUM SECURITY INSTITUTION,7475 COCKRILL BEND BLVD,NASHVILLE,TN,"37243","471",STATE,OPEN,"787",DAVIDSON,USA,MAXIMUM
"10001705",TENNESSEE PRISON FOR WOMEN,3881 STEWARTS LANE,NASHVILLE,TN,"37243","468",STATE,OPEN,"685",DAVIDSON,USA,MAXIMUM
"10001014",TURNEY CENTER INDUSTRIAL COMPLEX,1499 R.W. MOORE MEMORIAL HWY,ONLY,TN,"37140","4050",STATE,OPEN,"1565",HICKMAN,USA,CLOSE
"10000103",KENTUCKY STATE REFORMATORY,3001 W HWY 146,LAGRANGE,KY,"40032","-999",STATE,OPEN,"1660",OLDHAM,USA,MEDIUM
"10000101",LUTHER LUCKETT CORRECTIONAL COMPLEX,1612 DAWKINS RD,LAGRANGE,KY,"40031","-999",STATE,OPEN,"1180",OLDHAM,USA,MEDIUM
"10000118",FCI MANCHESTER,805 FOX HOLLOW RD,MANCHESTER,KY,"40962","-999",FEDERAL,OPEN,"964",CLAY,USA,MEDIUM
"10000119",FCI MANCHESTER CAMP,805 FOX HOLLOW RD,MANCHESTER,KY,"40962","-999",FEDERAL,OPEN,"141",CLAY,USA,MINIMUM
"10000248",MCCONNELL PRISON,3001 S EMILY DR,BEEVILLE,TX,"78102","-999",STATE,OPEN,"2812",BEE,USA,MAXIMUM
"10000176",MIDDLETON TRANSFER FACILITY,13055 FM 3522,ABILENE,TX,"79601","-999",STATE,OPEN,"1985",JONES,USA,MAXIMUM
"10000122",BELL COUNTY FORESTRY CAMP,560 CORRECTIONAL DR,PINEVILLE,KY,"40977","-999",STATE,OPEN,"299",BELL,USA,MINIMUM
"10000120",KENTUCKY STATE PENITENTIARY,266 WATER ST,EDDYVILLE,KY,"42038","-999",STATE,OPEN,"849",LYON,USA,MAXIMUM
"10002876",LOCKHART CORRECTIONAL FACILITY,1400 INDUSTRIAL BLVD,LOCKHART,TX,"78644","-999",STATE,OPEN,"956",CALDWELL,USA,MINIMUM
"10002862",LYCHNER STATE JAIL,2350 ATASCOCITA ROAD,HUMBLE,TX,"77396","-999",STATE,OPEN,"1756",HARRIS,USA,MEDIUM
"10000203",LYNAUGH PRISON,1098 S HWY 2037,FORT STOCKTON,TX,"79735","-999",STATE,OPEN,"1134",PECOS,USA,MEDIUM
"10002828",MARLIN UNIT,2893 STATE HWY 6,MARLIN,TX,"76661","6588",STATE,OPEN,"544",FALLS,USA,MINIMUM
"10001966",BATEN ISF,1995 HELTON RD,PAMPA,TX,"79065","-999",STATE,OPEN,"179",GRAY,USA,MEDIUM
"10000228",KYLE CORRECTIONAL CENTER,23001 IH-35,KYLE,TX,"78640","-999",STATE,OPEN,"264",HAYS,USA,MINIMUM
"10002858",LEBLANC PRE-RELEASE FACILITY,3695 FM 3514,BEAUMONT,TX,"77705","-999",STATE,OPEN,"1216",JEFFERSON,USA,MEDIUM
"10000208",LEWIS PRISON,777 FM 3497,WOODVILLE,TX,"75990","-999",STATE,OPEN,"2084",TYLER,USA,MAXIMUM
"10000394",LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,"32055","6290",STATE,OPEN,"876",COLUMBIA,USA,CLOSE
"10000414",LAWTEY CORRECTIONAL INSTITUTION,22298 NE COUNTY ROAD 200B,LAWTEY,FL,"32058","-999",STATE,OPEN,"800",BRADFORD,USA,MEDIUM
"10000381",MADISON CORRECTIONAL INSTITUTION,382 SW MCI WAY,MADISON,FL,"32340","4430",STATE,OPEN,"1259",MADISON,USA,CLOSE
"10006323",MAYO CORRECTIONAL,8784 US HIGHWAY 27 W,MAYO,FL,"32066","-999",STATE,OPEN,"0",LAFAYETTE,USA,NOT AVAILABLE
"10001530",CALIFORNIA CORRECTIONAL INSTITUTION (CCI),24900 HWY 202,TEHACHAPI,CA,"93561","-999",STATE,OPEN,"3818",KERN,USA,MAXIMUM
"10000428",LANCASTER CORRECTIONAL INSTITUTION,3449 SW STATE RD 26,TRENTON,FL,"32693","5641",STATE,OPEN,"475",GILCHRIST,USA,CLOSE
"10000056",WYOMING WOMEN'S CENTER,1000 W GRIFFITH BLVD,LUSK,WY,"82225","20",STATE,OPEN,"249",NIOBRARA,USA,MAXIMUM
"10000384",HAMILTON CORRECTIONAL INSTITUTION ANNEX,10650 SW 46TH ST,JASPER,FL,"32052","1360",STATE,OPEN,"1305",HAMILTON,USA,CLOSE
"10000385",HAMILTON CORRECTIONAL INSTITUTION,10650 SW 46TH ST,JASPER,FL,"32052","1360",STATE,OPEN,"906",HAMILTON,USA,CLOSE
"10005261",HERLONG FCI CAMP,741-925 ACCESS RD A-25,HERLONG,CA,"96113","-999",FEDERAL,OPEN,"107",LASSEN,USA,MINIMUM
"10000773",CALIFORNIA CORRECTIONAL CENTER (CCC),711-045 CENTER ROAD,SUSANVILLE,CA,"96127","790",STATE,OPEN,"4336",LASSEN,USA,MEDIUM
"10000799",CALIFORNIA HEALTH CARE FACILITY (CHCF),7707 AUSTIN ROAD,STOCKTON,CA,"95215","-999",STATE,OPEN,"2315",SAN JOAQUIN,USA,NOT AVAILABLE
"10000560",DENVER RECEPTION AND DIAGNOSTIC CENTER,10900 SMITH ROAD,DENVER,CO,"80239","-999",STATE,OPEN,"560",DENVER,USA,MAXIMUM
"10004551",ROBERT L. PATTEN PROBATION DETENTION CENTER,1009 NORTH 10TH AVENUE,LAKELAND,GA,"31635","-999",STATE,OPEN,"-999",LANIER,USA,MINIMUM
"10002226",CENTENNIAL CORRECTIONAL FACILITY,E US HIGHWAY 50 EVANS BLVD,CANON CITY,CO,"81215","-999",STATE,OPEN,"306",FREMONT,USA,MAXIMUM
"10000578",COLORADO TERRITORIAL CORRECTIONAL FACILITY,275 WEST UNITED STATES HIGHWAY 50,CANON CITY,CO,"81215","-999",STATE,OPEN,"920",FREMONT,USA,CLOSE
"10002928",GLOSSBRENNER PRISON-SAFPF,5100 S FM 1329,SAN DIEGO,TX,"78384","-999",STATE,OPEN,"141",DUVAL,USA,MINIMUM
"10000204",GOODMAN TRANSFER FACILITY,349 PRIVATE RD 8430,JASPER,TX,"75951","-999",STATE,OPEN,"341",JASPER,USA,MEDIUM
"10000213",GOREE PRISON AND TRUSTY CAMP,7405 STATE HWY 75 S,HUNTSVILLE,TX,"77344","-999",STATE,OPEN,"889",WALKER,USA,MAXIMUM
"10000184",GURNEY TRANSFER FACILITY,1385 FM 3328,PALESTINE,TX,"75803","-999",STATE,OPEN,"1953",ANDERSON,USA,MEDIUM
"10000200",FORT STOCKTON TRANSFER FACILITY,1536 INTERSTATE HWY 10 E,FORT STOCKTON,TX,"79735","-999",STATE,OPEN,"594",PECOS,USA,MEDIUM
"10002917",GARZA EAST TRANSFER FACILITY,4304 HWY 202,BEEVILLE,TX,"78102","-999",STATE,OPEN,"1744",BEE,USA,MAXIMUM
"10002916",GARZA WEST TRANSFER FACILITY,4250 HWY 202,BEEVILLE,TX,"78102","-999",STATE,OPEN,"2147",BEE,USA,MAXIMUM
"10002857",GIST STATE JAIL,3295 FM 3514,BEAUMONT,TX,"77705","-999",STATE,OPEN,"2042",JEFFERSON,USA,MAXIMUM
"10000212",ELLIS PRISON,1697 FM 980,HUNTSVILLE,TX,"77343","-999",STATE,OPEN,"2143",WALKER,USA,MAXIMUM
"10000215",ESTELLE PRISON,264 FM 3478,HUNTSVILLE,TX,"77320","3320",STATE,OPEN,"2833",WALKER,USA,MAXIMUM
"10000206",FERGUSON PRISON,12120 SAVAGE DR,MIDWAY,TX,"75852","-999",STATE,OPEN,"2366",MADISON,USA,MAXIMUM
"10002714",FORMBY STATE JAIL,998 COUNTY RD AA,PLAINVIEW,TX,"79072","-999",STATE,OPEN,"974",HALE,USA,MEDIUM
"10002893",DOMINGUEZ STATE PRISON,6535 CAGNON RD,SAN ANTONIO,TX,"78252","2202",STATE,OPEN,"2098",BEXAR,USA,MAXIMUM
"10000198",DUNCAN GERIATRIC FACILITY,1502 S 1ST ST,DIBOLL,TX,"75941","-999",STATE,OPEN,"428",ANGELINA,USA,NOT AVAILABLE
"10002784",EAST TEXAS TREATMENT FACILITY,900 INDUSTRIAL DR,HENDERSON,TX,"75652","-999",STATE,OPEN,"471",RUSK,USA,MINIMUM
"10002822",EASTHAM PRISON AND TRUSTY CAMP,2665 PRISON ROAD 1,LOVELADY,TX,"75851","-999",STATE,OPEN,"2425",HOUSTON,USA,MAXIMUM
"10000234",JESTER III UNIT / TRUSTY CAMP,3 JESTER RD,RICHMOND,TX,"77406","-999",STATE,OPEN,"1040",FORT BEND,USA,MEDIUM
"10002886",JESTER IV (PSYCHIATRIC FACILITY),4 JESTER RD,RICHMOND,TX,"77406","-999",STATE,OPEN,"468",FORT BEND,USA,NOT AVAILABLE
"10000161",JOHNSTON SAFPF,703 AIRPORT RD,WINNSBORO,TX,"75494","-999",STATE,OPEN,"600",WOOD,USA,MINIMUM
"10000152",JORDAN PRISON,1992 HELTON RD,PAMPA,TX,"79065","-999",STATE,OPEN,"993",GRAY,USA,MAXIMUM
"10005130",TX DEPARTMENT OF CRIMINAL JUSTICE - HOSPITAL GALVESTON,809 HARBORSIDE DRIVE,GALVESTON,TX,"77555","-999",STATE,OPEN,"169",GALVESTON,USA,MAXIMUM
"10000196",HUGHES PRISON,3201 FM 929,GATESVILLE,TX,"76597","-999",STATE,OPEN,"2936",CORYELL,USA,MAXIMUM
"10000210",HUNTSVILLE PRISON,815 12TH ST,HUNTSVILLE,TX,"77348","-999",STATE,OPEN,"1356",WALKER,USA,MAXIMUM
"10002755",HUTCHINS STATE JAIL,1500 E LANGDON RD,DALLAS,TX,"75241","-999",STATE,OPEN,"1939",DALLAS,USA,MINIMUM
"10000224",L.V. HIGHTOWER UNIT,902 FM 686,DAYTON,TX,"77535","-999",STATE,OPEN,"1317",LIBERTY,USA,MAXIMUM
"10002827",HOBBY PRISON,742 FM 712,MARLIN,TX,"76661","-999",STATE,OPEN,"1349",FALLS,USA,MAXIMUM
"10002791",HODGE UNIT,379 FM 2972 WEST,RUSK,TX,"75785","3666",STATE,OPEN,"939",CHEROKEE,USA,MEDIUM
"10000209",HOLLIDAY TRANSFER FACILITY,295 INTERSTATE HWY 45 N,HUNTSVILLE,TX,"77320","8443",STATE,OPEN,"2056",WALKER,USA,NOT AVAILABLE
"10002835",HALBERT UNIT,800 ELLEN HALBERT DR,BURNET,TX,"78611","-999",STATE,OPEN,"190",BURNET,USA,NOT AVAILABLE
"10000216",HAMILTON PRISON (PRE-RELEASE FACILITY),200 LEE MORRISON LANE,BRYAN,TX,"77807","-999",STATE,OPEN,"1057",BRAZOS,USA,MEDIUM
"10002799",HAVINS PRE-RELEASE FACILITY,500 FM 45 E,BROWNWOOD,TX,"76801","-999",STATE,OPEN,"566",BROWN,USA,MEDIUM
"10002845",HENLEY STATE JAIL,7581 HWY 321,DAYTON,TX,"77535","-999",STATE,OPEN,"157",LIBERTY,USA,MEDIUM
"10000546",DADE CORRECTIONAL INSTITUTION,19000 SW 377TH ST,FLORIDA CITY,FL,"33034","6409",STATE,OPEN,"1538",MIAMI-DADE,USA,CLOSE
"10004646",EVERGLADES CORRECTIONAL INSTITUTION,1599 S.W. 187TH AVE.,MIAMI,FL,"33194","-999",STATE,OPEN,"1833",MIAMI-DADE,USA,CLOSE
"10000512",SOUTH BAY CORRECTIONAL FACILITY,600 US HWY 27 S,SOUTH BAY,FL,"33493","2233",STATE,OPEN,"1924",PALM BEACH,USA,CLOSE
"10000679",FCI GREENVILLE,100 UNITED STATES HIGHWAY 40,GREENVILLE,IL,"62246","-999",FEDERAL,OPEN,"1048",BOND,USA,MEDIUM
"10000467",ZEPHYRHILLS CORRECTIONAL INSTITUTION,2739 GALL BLVD,ZEPHYRHILLS,FL,"33541","9701",STATE,OPEN,"587",PASCO,USA,CLOSE
"10006595",NORFOLK REGIONAL CENTER,1700 N VICTORY ROAD,NORFOLK,NE,"68702","1209",STATE,OPEN,"-999",MADISON,USA,NOT AVAILABLE
"10002187",CHARLOTTE CORRECTIONAL INSTITUTION,33123 OIL WELL RD,PUNTA GORDA,FL,"33955","9701",STATE,OPEN,"1344",CHARLOTTE,USA,CLOSE
"10001739",NEBRASKA STATE PENITENTIARY,4201 S 14TH ST,LINCOLN,NE,"68502","-999",STATE,OPEN,"1341",LANCASTER,USA,MAXIMUM
"10004125",OMAHA CORRECTIONAL CENTER,2323 AVENUE J,OMAHA,NE,"68110","99",STATE,OPEN,"772",DOUGLAS,USA,MEDIUM
"10001742",TECUMSEH STATE CORRECTIONAL INSTITUTION,2725 HWY 50,TECUMSEH,NE,"68450","-999",STATE,OPEN,"1017",JOHNSON,USA,MAXIMUM
"10001743",WORK ETHIC CAMP,2309 N HWY 83,MCCOOK,NE,"69001","-999",STATE,OPEN,"192",RED WILLOW,USA,MINIMUM
"10004126",COMMUNITY CORRECTIONS CENTER - OMAHA,2320 AVENUE J,OMAHA,NE,"68110","-999",STATE,OPEN,"163",DOUGLAS,USA,MINIMUM
"10004137",DIAGNOSTIC AND EVALUATION CENTER,3220 W VAN DORN ST,LINCOLN,NE,"68522","9284",STATE,OPEN,"489",LANCASTER,USA,MAXIMUM
"10004138",LINCOLN CORRECTIONAL CENTER,3216 W VAN DORN ST,LINCOLN,NE,"68522","-999",STATE,OPEN,"510",LANCASTER,USA,MAXIMUM
"10001738",NEBRASKA CORRECTIONAL CENTER FOR WOMEN,1107 RECHARGE RD,YORK,NE,"68467","8003",STATE,OPEN,"340",YORK,USA,MAXIMUM
"10000510",MOORE HAVEN CORRECTIONAL FACILITY,1282 EAST STATE ROAD 78,MOORE HAVEN,FL,"33471","-999",STATE,OPEN,"964",GLADES,USA,MEDIUM
"10000495",OKEECHOBEE CORRECTIONAL INSTITUTION,3420 NE 168TH ST,OKEECHOBEE,FL,"34972","4824",STATE,OPEN,"1667",OKEECHOBEE,USA,CLOSE
"10000653",HILL CORRECTIONAL CENTER,600 SOUTH LINWOOD ROAD,GALESBURG,IL,"61401","-999",STATE,OPEN,"1698",KNOX,USA,MEDIUM
"10000547",SOUTH FLORIDA RECEPTION CENTER,14000 NW 41ST ST,DORAL,FL,"33178","3003",STATE,OPEN,"960",MIAMI-DADE,USA,CLOSE
"10000642",DIXON CORRECTIONAL CENTER,2600 NORTH BRINTON AVENUE,DIXON,IL,"61021","-999",STATE,OPEN,"2051",LEE,USA,MEDIUM
"10000315",MCRAE CORRECTIONAL FACILITY,112 JIM HAMMOCK DRIVE,MCRAE,GA,"31055","-999",FEDERAL,OPEN,"1601",TELFAIR,USA,MINIMUM
"10004527",APPLING INTEGRATED TREATMENT FACILITY,252 WEST PARK DRIVE,BAXLEY,GA,"31513","-999",STATE,OPEN,"191",APPLING,USA,MEDIUM
"10000545",HOMESTEAD CORRECTIONAL INSTITUTION,19000 SW 377TH ST,FLORIDA CITY,FL,"33034","6409",STATE,OPEN,"707",MIAMI-DADE,USA,CLOSE
"10000633",AUSP THOMSON,1100 ONE MILE ROAD,THOMSON,IL,"61285","-999",FEDERAL,OPEN,"703",CARROLL,USA,MAXIMUM
"10000308",MONTGOMERY STATE PRISON,650 MOUNT VERNON ALSTON ROAD,MOUNT VERNON,GA,"30445","-999",STATE,OPEN,"418",MONTGOMERY,USA,MEDIUM
"10001938",MOUNTAIN VIEW CORRECTIONAL FACILITY,1182 DOVER RD,CHARLESTON,ME,"4422","-999",STATE,OPEN,"-999",PENOBSCOT,USA,MEDIUM
"10001470",MCC CHICAGO,71 WEST VAN BUREN STREET,CHICAGO,IL,"60605","-999",FEDERAL,OPEN,"668",COOK,USA,MAXIMUM
"10000680",FCI GREENVILLE CAMP,100 UNITED STATES HIGHWAY 40,GREENVILLE,IL,"62246","-999",FEDERAL,OPEN,"311",BOND,USA,MINIMUM
"10000658",FCI PEKIN,2600 SOUTH 2ND STREET,PEKIN,IL,"61554","-999",FEDERAL,OPEN,"1010",TAZEWELL,USA,MEDIUM
"10000659",FCI PEKIN CAMP,2600 SOUTH 2ND STREET,PEKIN,IL,"61554","-999",FEDERAL,OPEN,"270",TAZEWELL,USA,MINIMUM
"10000694",USP MARION,4500 PRISON ROAD,MARION,IL,"62959","-999",FEDERAL,OPEN,"1129",WILLIAMSON,USA,MEDIUM
"10004094",DIXON CORRECTIONAL INSTITUTE,5568 STATE HWY 68,JACKSON,LA,"70748","-999",STATE,OPEN,"1778",EAST FELICIANA,USA,MAXIMUM
"10000963",LOUISIANA STATE PENITENTIARY,17544 TUNICA TRACE,ANGOLA,LA,"70712","-999",STATE,OPEN,"6073",WEST FELICIANA,USA,MAXIMUM
"10001643",TENSAS / J.B. EVANS CORRECTIONAL CENTER,500 ROUTH ST,NEWELTON,LA,"71357","-999",STATE,OPEN,"-999",TENSAS,USA,MEDIUM
"10000327",CI D RAY JAMES,3262 HIGHWAY 252,FOLKSTON,GA,"31537","-999",FEDERAL,OPEN,"1826",CHARLTON,USA,MEDIUM
"10006675",CASPER REENTRY CENTER,10007 LANDMARK LANE,CASPER,WY,"82604","-999",MULTI,OPEN,"249",NATRONA,USA,MEDIUM
"10006207",SUWANNEE CORRECTIONAL INSTITUTION ANNEX,5964 U.S. HIGHWAY 90,LIVE OAK,FL,"32060","-999",STATE,OPEN,"986",SUWANNEE,USA,CLOSE
"10001218",RED EAGLE COMMUNITY WORK CENTER,1290 RED EAGLE RD,MONTGOMERY,AL,"36110","-999",STATE,OPEN,"333",MONTGOMERY,USA,MINIMUM
"10006195",FCI JESUP CAMP,2600 HIGHWAY 301 SOUTH,JESUP,GA,"31599","-999",FEDERAL,OPEN,"150",WAYNE,USA,MINIMUM
"10006206",SUWANNEE CORRECTIONAL INSTITUTION,5964 U.S. HIGHWAY 90,LIVE OAK,FL,"32060","-999",STATE,OPEN,"987",SUWANNEE,USA,CLOSE
"10000444",TOMOKA CORRECTIONAL INSTITUTION,3950 TIGER BAY RD,DAYTONA BEACH,FL,"32124","1098",STATE,OPEN,"1225",VOLUSIA,USA,CLOSE
"10000055",WYOMING HONOR FARM,40 HONOR FARM RD,RIVERTON,WY,"82501","9411",STATE,OPEN,"271",FREMONT,USA,MINIMUM
"10000057",WYOMING STATE PENITENTIARY,2900 S HIGLEY RD,RAWLINS,WY,"82301","400",STATE,OPEN,"678",CARBON,USA,MAXIMUM
"10006189",WYOMING MEDIUM CORRECTIONAL INSTITUTION,7076 ROAD 55F,TORRINGTON,WY,"82240","-999",STATE,OPEN,"655",GOSHEN,USA,MAXIMUM
"10000430",PUTNAM CORRECTIONAL INSTITUTION,128 YELVINGTON RD,EAST PALATKA,FL,"32131","2100",STATE,OPEN,"449",PUTNAM,USA,MEDIUM
"10000418",RECEPTION AND MEDICAL CENTER (RMC),7765 S COUNTY RD 231,LAKE BUTLER,FL,"32054","628",STATE,OPEN,"1614",UNION,USA,CLOSE
"10000419","RECEPTION AND MEDICAL CENTER, WEST UNIT",8183 SW 152ND LOOP,LAKE BUTLER,FL,"32054","628",STATE,OPEN,"1225",UNION,USA,CLOSE
"10000440",MARION CORRECTIONAL INSTITUTION,3269 NW 105TH ST,OCALA,FL,"34475","-999",STATE,OPEN,"1366",MARION,USA,CLOSE
"10000473",POLK CORRECTIONAL INSTITUTION,10800 EVANS RD,POLK CITY,FL,"33868","6925",STATE,OPEN,"1032",POLK,USA,CLOSE
"10001908",J. AARON HAWKINS SR. CENTER,22522 ASHER ROAD,WRIGHTSVILLE,AR,"72183","-999",STATE,OPEN,"-999",PULASKI,USA,MEDIUM
"10004139",COMMUNITY CORRECTIONS CENTER - LINCOLN,2720 W VAN DORN ST,LINCOLN,NE,"68522","-999",STATE,OPEN,"381",LANCASTER,USA,MINIMUM
"10000494",HARDEE CORRECTIONAL INSTITUTION,6901 STATE ROAD 62,BOWLING GREEN,FL,"33834","9505",STATE,OPEN,"1215",HARDEE,USA,CLOSE
"10000465",HERNANDO CORRECTIONAL INSTITUTION,16415 SPRING HILL DR,BROOKSVILLE,FL,"34604","8167",STATE,OPEN,"444",HERNANDO,USA,CLOSE
"10000453",LAKE CORRECTIONAL INSTITUTION,19225 US HWY 27,CLERMONT,FL,"34715","9025",STATE,OPEN,"1057",LAKE,USA,CLOSE
"10000437",LOWELL CORRECTIONAL INSTITUTION,11120 NW GAINESVILLE RD,OCALA,FL,"34482","1479",STATE,OPEN,"924",MARION,USA,CLOSE
"10000460","CENTRAL FLORIDA RECEPTION CENTER, SOUTH",7000 H C KELLEY RD,ORLANDO,FL,"32831","2518",STATE,OPEN,"98",ORANGE,USA,CLOSE
"10002175","CENTRAL FLORIDA RECEPTION CENTER, MAIN",7000 H C KELLEY RD,ORLANDO,FL,"32831","2518",STATE,OPEN,"1533",ORANGE,USA,CLOSE
"10000504",DESOTO ANNEX,13617 SE HWY 70,ARCADIA,FL,"34266","7800",STATE,OPEN,"1369",DESOTO,USA,CLOSE
"10006167",FLORIDA WOMEN'S RECEPTION CENTER,3700 NW 111TH PLACE,OCALA,FL,"34482","1479",STATE,OPEN,"1276",MARION,USA,CLOSE
"10000292",METRO STATE PRISON,1301 CONSTITUTION ROAD SOUTHEAST,ATLANTA,GA,"30316","-999",STATE,OPEN,"355",DEKALB,USA,MEDIUM
"10000329",VALDOSTA STATE PRISON ANNEX,3131 VAL TECH RD,VALDOSTA,GA,"31601","-999",STATE,OPEN,"6",LOWNDES,USA,MEDIUM
"10000296",HARALSON COUNTY SHERIFF'S OFFICE,137 HAYES-GLASS DR,BREMEN,GA,"30110","-999",STATE,OPEN,"0",HARALSON,USA,MINIMUM
"10004574",TAYLOR CORRECTIONAL INSTITUTION,8501 HAMPTON SPRINGS ROAD,PERRY,FL,"32348","8747",STATE,OPEN,"894",TAYLOR,USA,CLOSE
"10003574",OKLAHOMA CITY COMMUNITY CORRECTIONS CENTER,315 W I-44 SERVICE RD,OKLAHOMA CITY,OK,"73118","7634",STATE,OPEN,"248",OKLAHOMA,USA,MINIMUM
"10003569",WILLIAM S KEY CORRECTIONAL CENTER,ONE WILLIAM S KEY BLVD,FORT SUPPLY,OK,"73841","9718",STATE,OPEN,"1065",WOODWARD,USA,MINIMUM
"10001017",CIMARRON CORRECTIONAL FACILITY,3200 S KINGS HWY,CUSHING,OK,"74023","-999",STATE,OPEN,"1633",PAYNE,USA,MEDIUM
"10001735",LAWTON CORRECTIONAL FACILITY,8607 SE FLOWER MOUND RD,LAWTON,OK,"73501","-999",STATE,OPEN,"2611",COMANCHE,USA,MEDIUM
"10003566",NORTHEAST OKLAHOMA CORRECTIONAL CENTER,442586 E 250 RD,VINITA,OK,"74301","-999",STATE,OPEN,"514",CRAIG,USA,MINIMUM
"10001731",JIM E HAMILTON CORRECTIONAL CENTER,53468 MINERAL SPRINGS RD,HODGEN,OK,"74939","3064",STATE,OPEN,"711",LE FLORE,USA,MINIMUM
"10001730",NORTH FORK CORRECTIONAL CENTER,1605 EAST MAIN ST,SAYRE,OK,"73662","-999",STATE,OPEN,"2437",BECKHAM,USA,MEDIUM
"10003576",KATE BARNARD CORRECTIONAL CENTER,3300 MARTIN LUTHER KING AVE,OKLAHOMA CITY,OK,"73111","-999",STATE,OPEN,"239",OKLAHOMA,USA,MINIMUM
"10003568",DICK CONNER CORRECTIONAL CENTER,129 CONNER RD,HOMINY,OK,"74035","220",STATE,OPEN,"1187",OSAGE,USA,MEDIUM
"10001016",JAMES CRABTREE CORRECTIONAL CENTER,216 N. MURRAY ST.,HELENA,OK,"73741","1017",STATE,OPEN,"1149",ALFALFA,USA,MEDIUM
"10001734",DAVIS CORRECTIONAL FACILITY,6888 E 133RD RD,HOLDENVILLE,OK,"74848","9033",STATE,OPEN,"1651",HUGHES,USA,MEDIUM
"10003590",LAWTON COMMUNITY CORRECTIONS CENTER,605 SW COOMBS RD,LAWTON,OK,"73501","8294",STATE,OPEN,"149",COMANCHE,USA,MINIMUM
"10002869",KEGANS STATE JAIL,707 TOP ST,HOUSTON,TX,"77002","-999",STATE,NOT AVAILABLE,"0",HARRIS,USA,MEDIUM
"10003565",CHARLES E JOHNSON CORRECTIONAL CENTER,1856 E FLYNN ST,ALVA,OK,"73717","3005",STATE,OPEN,"550",WOODS,USA,MINIMUM
"10003571",DR. EDDIE WARRIOR CORRECTIONAL CENTER,601 N OAK ST,TAFT,OK,"74463","315",STATE,OPEN,"980",MUSKOGEE,USA,MINIMUM
"10001310",SNAKE RIVER CORRECTIONAL INSTITUTION,777 STANTON BLVD,ONTARIO,OR,"97914","8335",STATE,OPEN,"2760",MALHEUR,USA,MEDIUM
"10001295",TWO RIVERS CORRECTIONAL INSTITUTION,82911 BEACH ACCESS RD,UMATILLA,OR,"97882","-999",STATE,OPEN,"1718",UMATILLA,USA,MEDIUM
"10006639",OREGON STATE HOSPITAL - SALEM,2600 CENTER STREET NE,SALEM,OR,"97301","-999",STATE,OPEN,"-999",MARION,USA,NOT AVAILABLE
"10001312",SHUTTER CREEK CORRECTIONAL INSTITUTION,95200 SHUTTERS LANDING LANE,NORTH BEND,OR,"97459","303",STATE,OPEN,"290",COOS,USA,MINIMUM
"10002971",SANTIAM CORRECTIONAL INSTITUTION,4005 AUMSVILLE HWY SE,SALEM,OR,"97317","-999",STATE,OPEN,"479",MARION,USA,MINIMUM
"10002968",OREGON STATE PENITENTIARY,2605 STATE ST,SALEM,OR,"97310","-999",STATE,OPEN,"2109",MARION,USA,MAXIMUM
"10001306",POWDER RIVER CORRECTIONAL FACILITY,3600 13TH ST,BAKER CITY,OR,"97814","1346",STATE,OPEN,"349",BAKER,USA,MINIMUM
"10002958",COLUMBIA RIVER CORRECTIONAL INSTITUTION,9111 NE SUNDERLAND AVE,PORTLAND,OR,"97211","1799",STATE,OPEN,"571",MULTNOMAH,USA,MINIMUM
"10001294",EASTERN OREGON CORRECTIONAL INSTITUTION,2500 WESTGATE DR,PENDLETON,OR,"97801","9699",STATE,OPEN,"1692",UMATILLA,USA,MEDIUM
"10001305",MILL CREEK CORRECTIONAL FACILITY,5465 TURNER ROAD SE,SALEM,OR,"97317","-999",STATE,OPEN,"276",MARION,USA,MINIMUM
"10001302",OREGON STATE CORRECTIONAL INSTITUTION,3405 DEER PARK DR SE,SALEM,OR,"97310","9385",STATE,OPEN,"907",MARION,USA,MEDIUM
"10006633",CARVER TRANSITIONAL CENTER,400 S MAY AVE,OKLAHOMA CITY,OK,"73108","-999",STATE,OPEN,"285",OKLAHOMA,USA,MINIMUM
"10006636",OKLAHOMA CITY TRANSITIONAL CENTER,5245 I-35 SERVICE ROAD,OKLAHOMA CITY,OK,"73129","7023",STATE,OPEN,"187",OKLAHOMA,USA,MINIMUM
"10003583",REX THOMPSON MINIMUM SECURITY UNIT (LARC),15151 HWY 39,LEXINGTON,OK,"73051","-999",STATE,OPEN,"265",CLEVELAND,USA,MINIMUM
"10001298",COFFEE CREEK CORRECTIONAL FACILITY,24499 SW GRAHAMS FERRY RD,WILSONVILLE,OR,"97070","-999",STATE,OPEN,"1287",WASHINGTON,USA,MAXIMUM
"10002758",SMITH PRISON,1313 COUNTY RD 19,LAMESA,TX,"79331","1898",STATE,OPEN,"1559",DAWSON,USA,MAXIMUM
"10002900",STEVENSON PRISON,1525 FM 766,CUERO,TX,"77954","-999",STATE,OPEN,"1117",DEWITT,USA,MEDIUM
"10000229",STILES UNIT,3060 FM 3514,BEAUMONT,TX,"77705","-999",STATE,OPEN,"2590",JEFFERSON,USA,MEDIUM
