,system:index,DateTime,FACILITYID,Hour,NAME,Year,pressure,specific_humidity,temperature,max_heat_index,relative_humidity,heat_index_risk_level,Date,avg_heat_index
400177,A20170821_1800_00000000000000000478,8/21/2017 18:00,10002857,18,GIST STATE JAIL,2017,101759.72,0.0216895,32.77003906,107.2625183,67.71566727,Danger,8/21/2017,97.33260801293478
400191,A20170821_1800_0000000000000000048f,8/21/2017 18:00,10002858,18,LEBLANC PRE-RELEASE FACILITY,2017,101759.72,0.0216895,32.77003906,107.2625183,67.71566727,Danger,8/21/2017,97.33260801293478
400167,A20170821_1800_000000000000000001c9,8/21/2017 18:00,10002860,18,FCI BEAUMONT LOW,2017,101759.72,0.0216895,32.77003906,107.2625183,67.71566727,Danger,8/21/2017,97.33260801293478
399464,A20170816_2100_00000000000000000492,8/16/2017 21:00,10002862,21,LYCHNER STATE JAIL,2017,101195.18,0.0202824,33.9,106.9126343,59.31070832,Danger,8/16/2017,98.74760537499999
399455,A20170816_2100_00000000000000000603,8/16/2017 21:00,10002869,21,KEGANS STATE JAIL,2017,101188.78,0.0199716,34.08,106.7160738,57.85892256,Danger,8/16/2017,98.90431376380435
399425,A20170816_2100_000000000000000001c8,8/16/2017 21:00,10002872,21,FDC HOUSTON,2017,101188.78,0.0199716,34.08,106.7160738,57.85892256,Danger,8/16/2017,98.90431376380435
391044,A20170623_2100_00000000000000000491,6/23/2017 21:00,10002876,21,LOCKHART CORRECTIONAL FACILITY,2017,98992.48,0.0134599,41.92,112.2987283,25.34199202,Danger,6/23/2017,101.73140718728261
391037,A20170623_2100_000000000000000004fc,6/23/2017 21:00,10002884,21,JESTER I UNIT,2017,100628.32,0.0185035,35.48,106.9299517,49.50380475,Danger,6/23/2017,99.42976245999999
398884,A20170812_2100_00000000000000000105,8/12/2017 21:00,10002885,21,VANCE UNIT,2017,101068.18,0.0191285,34.68003906,106.4248315,53.64444179,Danger,8/12/2017,99.122447125
398842,A20170812_2100_0000000000000000048a,8/12/2017 21:00,10002886,21,JESTER IV (PSYCHIATRIC FACILITY),2017,101068.18,0.0191285,34.68003906,106.4248315,53.64444179,Danger,8/12/2017,99.122447125
390992,A20170623_2100_0000000000000000046d,6/23/2017 21:00,10002893,21,DOMINGUEZ STATE PRISON,2017,98372.32,0.0125207,42.58,112.0853127,22.67991614,Danger,6/23/2017,102.17337655380435
398891,A20170812_2100_000000000000000000b5,8/12/2017 21:00,10002897,21,YOUNG MEDICAL FACILITY COMPLEX,2017,101368.34,0.0215805,31.69003906,103.9748583,71.36082152,Danger,8/12/2017,96.10612564304347
391073,A20170623_2100_000000000000000005f0,6/23/2017 21:00,10002900,21,STEVENSON PRISON,2017,99916.0,0.0151447,40.3,111.7433797,31.23052022,Danger,6/23/2017,101.6038388802174
391039,A20170623_2100_000000000000000000fd,6/23/2017 21:00,10002904,21,KARNES COUNTY CORRECTIONAL CENTER,2017,99522.4,0.0143747,41.3,112.5708655,28.05121744,Danger,6/23/2017,102.34748087576088
390988,A20170623_2100_00000000000000000467,6/23/2017 21:00,10002905,21,CONNALLY PRISON,2017,99578.72,0.0146131,40.97,112.2534845,29.01903193,Danger,6/23/2017,102.01448721858696
391011,A20170623_2100_000000000000000001cc,6/23/2017 21:00,10002913,21,FCI THREE RIVERS,2017,99860.96,0.0141995,42.15,114.226315,26.59451148,Danger,6/23/2017,104.15775952597825
391012,A20170623_2100_000000000000000001cd,6/23/2017 21:00,10002914,21,FCI THREE RIVERS CAMP,2017,99860.96,0.0141995,42.15,114.226315,26.59451148,Danger,6/23/2017,104.15775952597825
391021,A20170623_2100_00000000000000000477,6/23/2017 21:00,10002916,21,GARZA WEST TRANSFER FACILITY,2017,99934.56,0.0155047,39.95,111.5767514,32.5529979,Danger,6/23/2017,101.81185579586958
391020,A20170623_2100_00000000000000000476,6/23/2017 21:00,10002917,21,GARZA EAST TRANSFER FACILITY,2017,99934.56,0.0155047,39.95,111.5767514,32.5529979,Danger,6/23/2017,101.81185579586958
390989,A20170623_2100_00000000000000000468,6/23/2017 21:00,10002920,21,COTULLA TRANSFER FACILITY,2017,98902.88,0.0123247,43.19,113.148366,21.75000372,Danger,6/23/2017,103.98609104315219
391023,A20170623_2100_00000000000000000479,6/23/2017 21:00,10002928,21,GLOSSBRENNER PRISON-SAFPF,2017,99299.68,0.0150711,40.47,111.8352725,30.61396017,Danger,6/23/2017,101.99267911652174
391070,A20170623_2100_000000000000000005ed,6/23/2017 21:00,10002940,21,SEGOVIA PRE-RELEASE FACILITY,2017,100291.04,0.0149523,40.04,110.9303642,31.39740307,Danger,6/23/2017,103.77805026847827
391045,A20170623_2100_0000000000000000000e,6/23/2017 21:00,10002941,21,LOPEZ STATE JAIL,2017,100291.04,0.0149523,40.04,110.9303642,31.39740307,Danger,6/23/2017,103.77805026847827
396206,A20170726_2100_0000000000000000043c,7/26/2017 21:00,10003492,21,NORTHEAST CORRECTIONAL COMPLEX-MAIN,2017,92198.42,0.0175824,28.52,87.45469949,64.06964766,Caution,7/26/2017,76.5226260125
395418,A20170721_2100_00000000000000000447,7/21/2017 21:00,10003496,21,NORTHWEST CORRECTIONAL COMPLEX,2017,100315.62,0.0205825,36.36,113.081132,52.02995749,Danger,7/21/2017,95.18058962217391
395583,A20170722_2100_0000000000000000043b,7/22/2017 21:00,10003507,21,MORGAN COUNTY CORRECTIONAL COMPLEX,2017,96861.42,0.0200872,32.98,102.546792,59.22759808,Extreme Caution,7/22/2017,85.83619895097827
395436,A20170721_2100_0000000000000000044f,7/21/2017 21:00,10003538,21,SOUTH CENTRAL CORRECTIONAL CENTER,2017,99257.7,0.0197585,35.26,108.3075306,52.61493091,Danger,7/21/2017,91.83831280652173
395452,A20170721_2100_000000000000000002ce,7/21/2017 21:00,10003539,21,WEST TENNESSEE DETENTION FACILITY,2017,100210.02,0.0202285,35.99,111.4022375,52.17606867,Danger,7/21/2017,95.14023578663044
395354,A20170721_2100_000000000000000003ea,7/21/2017 21:00,10003542,21,FCI MEMPHIS CAMP,2017,100370.02,0.0198353,36.23,111.2323734,50.6212504,Danger,7/21/2017,95.49356915967391
396464,A20170728_2100_00000000000000000505,7/28/2017 21:00,10005113,21,FCI TEXARKANA,2017,100005.28,0.0162531,37.68,107.716258,38.52260669,Danger,7/28/2017,98.74177428054348
396465,A20170728_2100_000000000000000002ba,7/28/2017 21:00,10005114,21,FCI TEXARKANA CAMP,2017,100005.28,0.0162531,37.68,107.716258,38.52260669,Danger,7/28/2017,98.74177428054348
399551,A20170817_1500_00000000000000000485,8/17/2017 15:00,10005130,15,TX DEPARTMENT OF CRIMINAL JUSTICE - HOSPITAL GALVESTON,2017,101760.23,0.022818,30.28,102.3843836,81.83904931,Extreme Caution,8/17/2017,93.8978570201087
391000,A20170623_2100_000000000000000002cd,6/23/2017 21:00,10006238,21,FCI BASTROP CAMP,2017,99129.44,0.0134127,42.03,112.489981,25.14479523,Danger,6/23/2017,101.98965572521739
396605,A20170729_2100_000000000000000002a4,7/29/2017 21:00,10006298,21,FCI SEAGOVILLE CAMP,2017,99454.46,0.0127268,41.79,110.9649705,24.28413728,Danger,7/29/2017,100.79866841586956
390978,A20170623_2100_000000000000000004fe,6/23/2017 21:00,10006300,21,CHASE FIELD WILDERNESS UNIT,2017,100109.92,0.0156555,40.04,112.0933826,32.75682682,Danger,6/23/2017,102.31620363815217
395607,A20170722_2100_00000000000000000456,7/22/2017 21:00,10006664,21,TROUSDALE TURNER CORRECTIONAL CENTER,2017,99116.78,0.0208636,34.88,109.5569601,56.50391944,Danger,7/22/2017,90.84968591076087
409849,A20180722_2100_00000000000000000469,7/22/2018 21:00,10000151,21,DALHART PRISON,2018,87876.5,0.0070873,41.13,101.6818647,12.55244568,Extreme Caution,7/22/2018,92.18908665358695
409426,A20180719_2100_0000000000000000048c,7/19/2018 21:00,10000152,21,JORDAN PRISON,2018,89991.28,0.0089582,40.65,102.6258514,16.58812313,Extreme Caution,7/19/2018,92.96676629119565
409367,A20180719_2100_00000000000000000465,7/19/2018 21:00,10000154,21,CLEMENTS PRISON,2018,88880.88,0.0083398,40.45,101.5991171,15.4401427,Extreme Caution,7/19/2018,93.07842769652174
409474,A20180719_2100_000000000000000000b1,7/19/2018 21:00,10000155,21,TULIA TRANSFER FACILITY,2018,89038.32,0.0080222,40.67,101.7349764,14.71706837,Extreme Caution,7/19/2018,93.55496745163043
409458,A20180719_2100_000000000000000005e8,7/19/2018 21:00,10000156,21,ROACH UNIT,2018,94174.96,0.0082078,44.48,109.0940908,13.03216296,Danger,7/19/2018,100.40925756380435
402122,A20180602_2100_00000000000000000159,6/2/2018 21:00,10000157,21,LINDSEY STATE JAIL,2018,96728.14,0.0112743,42.75,110.287464,19.96535507,Danger,6/2/2018,101.6576891176087
405504,A20180624_2100_0000000000000000025f,6/24/2018 21:00,10000159,21,CI GILES W DALBY,2018,92082.7,0.0088252,42.18,105.5214409,15.42584254,Danger,6/24/2018,97.95968742847826
401996,A20180601_2100_00000000000000000153,6/1/2018 21:00,10000160,21,RUDD TRANSFER FACILITY,2018,89548.62,0.004908,41.64,100.9676206,8.670422653,Extreme Caution,6/1/2018,94.49761600380434
409904,A20180722_2100_0000000000000000048b,7/22/2018 21:00,10000161,21,JOHNSTON SAFPF,2018,99187.86,0.0096773,44.64,112.005364,15.98976597,Danger,7/22/2018,101.92289860217392
402100,A20180602_2100_000000000000000002d3,6/2/2018 21:00,10000163,21,FMC FORT WORTH,2018,98388.3,0.0111527,44.29,113.4281247,18.54399336,Danger,6/2/2018,103.41717913000001
402098,A20180602_2100_0000000000000000018d,6/2/2018 21:00,10000165,21,FMC CARSWELL,2018,98383.18,0.0113547,44.19,113.5432263,18.96741724,Danger,6/2/2018,103.4816752203261
402093,A20180602_2100_00000000000000000300,6/2/2018 21:00,10000172,21,FCI SEAGOVILLE,2018,99200.46,0.0108455,43.98,112.5006211,18.49158758,Danger,6/2/2018,103.99662117086957
405573,A20180624_2100_0000000000000000046a,6/24/2018 21:00,10000174,21,PRICE DANIEL UNIT,2018,92336.14,0.0101528,41.35,105.4588727,18.52987899,Danger,6/24/2018,97.45731301336956
405420,A20180623_2100_000000000000000005e9,6/23/2018 21:00,10000175,21,ROBERTSON PRISON,2018,94655.92,0.0117153,41.62,108.2620438,21.52242099,Danger,6/23/2018,100.05412979815218
410079,A20180723_2100_00000000000000000496,7/23/2018 21:00,10000176,21,MIDDLETON TRANSFER FACILITY,2018,95001.91,0.0092775,42.64003906,107.2155519,16.31194921,Danger,7/23/2018,98.94621791869565
402088,A20180602_2100_000000000000000005f2,6/2/2018 21:00,10000178,21,ESTES PRISON,2018,98433.74,0.0105467,44.09,112.1381945,17.75487557,Danger,6/2/2018,103.04096623619566
405589,A20180624_2100_00000000000000000155,6/24/2018 21:00,10000180,21,WALLACE UNIT,2018,93082.38,0.010382,41.89,106.8720669,18.55296321,Danger,6/24/2018,98.76751888913043
401921,A20180601_2100_000000000000000000ba,6/1/2018 21:00,10000182,21,CI BIG SPRING,2018,92179.02,0.0080208,42.25,104.8100443,14.01157983,Danger,6/1/2018,97.38049823804349
409827,A20180722_2100_000000000000000002e1,7/22/2018 21:00,10000183,21,BILLY MOORE CORRECTIONAL CENTER,2018,99640.34,0.0102713,43.84,111.4465252,17.74465136,Danger,7/22/2018,101.78205311304347
409888,A20180722_2100_0000000000000000047c,7/22/2018 21:00,10000184,21,GURNEY TRANSFER FACILITY,2018,100024.34,0.0091421,44.75,111.5422262,15.1670436,Danger,7/22/2018,103.3692788522826
409932,A20180722_2100_000000000000000005e6,7/22/2018 21:00,10000185,21,POWLEDGE PRISON,2018,100310.42,0.0093317,44.61,111.6048653,15.63120878,Danger,7/22/2018,103.78906402260868
409921,A20180722_2100_0000000000000000000f,7/22/2018 21:00,10000186,21,MICHAEL STATE PRISON,2018,100233.62,0.0088333,45.32,112.1292424,14.27084219,Danger,7/22/2018,104.26429864869564
409844,A20180722_2100_0000000000000000000d,7/22/2018 21:00,10000187,21,COFFIELD UNIT,2018,100233.62,0.0088333,45.32,112.1292424,14.27084219,Danger,7/22/2018,104.26429864869564
409828,A20180722_2100_0000000000000000045d,7/22/2018 21:00,10000190,21,BOYD CORRECTIONAL UNIT,2018,99575.7,0.0085841,44.99,111.1078808,14.02260812,Danger,7/22/2018,103.22392556847826
410042,A20180723_2100_00000000000000000294,7/23/2018 21:00,10000191,21,FCI LA TUNA,2018,87409.59,0.0060183,40.10003906,99.16460789,11.23083444,Extreme Caution,7/23/2018,92.45782685923913
410024,A20180723_2100_00000000000000000179,7/23/2018 21:00,10000192,21,CI REEVES COUNTY I & II,2018,92285.11,0.0070639,42.50003906,104.2953483,12.22267285,Danger,7/23/2018,99.4681719198913
410025,A20180723_2100_000000000000000003b7,7/23/2018 21:00,10000193,21,CI REEVES COUNTY III,2018,92285.11,0.0070639,42.50003906,104.2953483,12.22267285,Danger,7/23/2018,99.4681719198913
410082,A20180723_2100_000000000000000005df,7/23/2018 21:00,10000194,21,MOUNTAIN VIEW PRISON,2018,97920.31,0.0095403,43.75003906,109.9901117,16.30357445,Danger,7/23/2018,101.83785729489131
410107,A20180723_2100_0000000000000000014f,7/23/2018 21:00,10000195,21,WOODMAN STATE JAIL,2018,97920.31,0.0095403,43.75003906,109.9901117,16.30357445,Danger,7/23/2018,101.83785729489131
410064,A20180723_2100_00000000000000000486,7/23/2018 21:00,10000196,21,HUGHES PRISON,2018,97920.31,0.0095403,43.75003906,109.9901117,16.30357445,Danger,7/23/2018,101.83785729489131
409851,A20180722_2100_0000000000000000046c,7/22/2018 21:00,10000197,21,DIBOLL CORRECTIONAL CENTER,2018,100619.54,0.0120893,41.57,109.7532648,23.6488873,Danger,7/22/2018,102.2639336551087
409853,A20180722_2100_0000000000000000046e,7/22/2018 21:00,10000198,21,DUNCAN GERIATRIC FACILITY,2018,100619.54,0.0120893,41.57,109.7532648,23.6488873,Danger,7/22/2018,102.2639336551087
402142,A20180602_2100_000000000000000005ea,6/2/2018 21:00,10000199,21,SAN SABA TRANSFER FACILITY,2018,96170.7,0.0101695,43.19,109.5409464,17.54638596,Danger,6/2/2018,100.39551877934782
405391,A20180623_2100_00000000000000000475,6/23/2018 21:00,10000200,21,FORT STOCKTON TRANSFER FACILITY,2018,90661.68,0.0067077,42.01,103.0300029,11.71073352,Danger,6/23/2018,96.87706402782608
405407,A20180623_2100_00000000000000000493,6/23/2018 21:00,10000203,21,LYNAUGH PRISON,2018,89638.96,0.0060757,41.36,101.3793233,10.87176123,Extreme Caution,6/23/2018,95.34504686358696
409886,A20180722_2100_0000000000000000047a,7/22/2018 21:00,10000204,21,GOODMAN TRANSFER FACILITY,2018,100318.74,0.0157197,37.49,106.4651349,37.81387348,Danger,7/22/2018,99.92931005673913
413839,A20180816_2100_00000000000000000010,8/16/2018 21:00,10000205,21,POLUNSKY PRISON,2018,101274.16,0.0182046,36.04,107.9003614,47.56248689,Danger,8/16/2018,101.5899580621739
409874,A20180722_2100_00000000000000000473,7/22/2018 21:00,10000206,21,FERGUSON PRISON,2018,100695.06,0.0115857,41.75,109.3884108,22.49466917,Danger,7/22/2018,102.48883406260869
413821,A20180816_2100_00000000000000000490,8/16/2018 21:00,10000208,21,LEWIS PRISON,2018,100692.4,0.018273,35.59,106.7727283,48.65003795,Danger,8/16/2018,100.07649902858697
409897,A20180722_2100_00000000000000000484,7/22/2018 21:00,10000209,21,HOLLIDAY TRANSFER FACILITY,2018,100078.74,0.0121433,40.36,107.1806646,25.19151935,Danger,7/22/2018,100.55217956804347
409899,A20180722_2100_00000000000000000487,7/22/2018 21:00,10000210,21,HUNTSVILLE PRISON,2018,100078.74,0.0121433,40.36,107.1806646,25.19151935,Danger,7/22/2018,100.55217956804347
409966,A20180722_2100_00000000000000000154,7/22/2018 21:00,10000211,21,WYNNE PRISON,2018,100078.74,0.0121433,40.36,107.1806646,25.19151935,Danger,7/22/2018,100.55217956804347
409856,A20180722_2100_00000000000000000471,7/22/2018 21:00,10000212,21,ELLIS PRISON,2018,100725.14,0.0118969,41.47,109.2740392,23.43190753,Danger,7/22/2018,102.30211745597826
409887,A20180722_2100_0000000000000000047b,7/22/2018 21:00,10000213,21,GOREE PRISON AND TRUSTY CAMP,2018,100078.74,0.0121433,40.36,107.1806646,25.19151935,Danger,7/22/2018,100.55217956804347
409857,A20180722_2100_00000000000000000472,7/22/2018 21:00,10000215,21,ESTELLE PRISON,2018,100725.14,0.0118969,41.47,109.2740392,23.43190753,Danger,7/22/2018,102.30211745597826
409890,A20180722_2100_0000000000000000047e,7/22/2018 21:00,10000216,21,HAMILTON PRISON (PRE-RELEASE FACILITY),2018,100153.62,0.0097421,43.6,110.3012902,17.15298652,Danger,7/22/2018,103.2541797198913
410100,A20180723_2100_00000000000000000104,7/23/2018 21:00,10000219,21,T DON HUTTO RESIDENTIAL CENTER,2018,98974.39,0.0087571,44.16003906,109.8075258,14.83669441,Danger,7/23/2018,102.34182865663044
405241,A20180622_2100_000000000000000004fd,6/22/2018 21:00,10000220,21,LUTHER PRISON AND TRUSTY CAMP,2018,100202.02,0.019617,35.29003906,108.4865559,52.6660653,Danger,6/22/2018,102.05667437793478
414600,A20180821_2100_00000000000000000481,8/21/2018 21:00,10000224,21,L.V. HIGHTOWER UNIT,2018,101504.57,0.01628,36.99,106.6276306,40.66271802,Danger,8/21/2018,101.01047795184782
413724,A20180816_1800_000000000000000004ff,8/16/2018 18:00,10000225,18,CLEVELAND CORRECTIONAL CENTER,2018,101249.54,0.0190581,34.91,106.8999154,52.87323902,Danger,8/16/2018,101.12928845271739
410038,A20180723_2100_000000000000000002fc,7/23/2018 21:00,10000226,21,FCI BASTROP,2018,99465.27,0.0087739,44.41003906,110.337933,14.74571974,Danger,7/23/2018,102.77717169945652
410071,A20180723_2100_0000000000000000048e,7/23/2018 21:00,10000228,21,KYLE CORRECTIONAL CENTER,2018,98901.43,0.0088123,43.98003906,109.5501071,15.05729613,Danger,7/23/2018,101.94391758086957
414631,A20180821_2100_000000000000000005f1,8/21/2018 21:00,10000229,21,STILES UNIT,2018,101813.05,0.0189164,34.45,105.7542481,54.15683756,Danger,8/21/2018,100.4145602851087
414594,A20180821_2100_00000000000000000489,8/21/2018 21:00,10000234,21,JESTER III UNIT / TRUSTY CAMP,2018,101436.73,0.0142892,38.71,107.137819,32.64916912,Danger,8/21/2018,101.70512406445651
410269,A20180724_2100_00000000000000000152,7/24/2018 21:00,10000237,21,TORRES PRISON,2018,98021.06,0.0119279,42.31,110.5662359,21.86940003,Danger,7/24/2018,101.81437661554347
410257,A20180724_2100_000000000000000005e3,7/24/2018 21:00,10000238,21,NEY STATE JAIL,2018,98021.06,0.0119279,42.31,110.5662359,21.86940003,Danger,7/24/2018,101.81437661554347
402253,A20180603_2100_00000000000000000602,6/3/2018 21:00,10000241,21,C T TERRELL PRISON,2018,101352.36,0.0145445,37.97,105.8781772,34.53905787,Danger,6/3/2018,100.98054150597827
402306,A20180603_2100_000000000000000005e7,6/3/2018 21:00,10000242,21,RAMSEY PRISON,2018,101352.36,0.0145445,37.97,105.8781772,34.53905787,Danger,6/3/2018,100.98054150597827
414728,A20180822_2100_00000000000000000464,8/22/2018 21:00,10000243,21,CLEMENS PRISON,2018,101788.6,0.0195442,32.21003906,101.5713851,63.32995277,Extreme Caution,8/22/2018,96.34662876565218
402312,A20180603_2100_00000000000000000151,6/3/2018 21:00,10000244,21,STRINGFELLOW PRISON,2018,101352.36,0.0145445,37.97,105.8781772,34.53905787,Danger,6/3/2018,100.98054150597827
414243,A20180819_1800_000000000000000005ec,8/19/2018 18:00,10000245,18,SCOTT PRISON,2018,101403.6,0.0206905,32.2,103.5826662,66.63915855,Danger,8/19/2018,98.19365684608697
414556,A20180821_2100_0000000000000000046b,8/21/2018 21:00,10000246,21,DARRINGTON UNIT,2018,101489.85,0.014412,38.45,106.7688779,33.40261678,Danger,8/21/2018,101.5553973475
410220,A20180724_2100_00000000000000000461,7/24/2018 21:00,10000247,21,BRISCOE PRISON,2018,99173.7,0.0121579,42.57,111.6654672,22.23418024,Danger,7/24/2018,103.72612112402173
402737,A20180606_2100_00000000000000000495,6/6/2018 21:00,10000248,21,MCCONNELL PRISON,2018,100295.5,0.012553,40.72,108.5898915,25.57568236,Danger,6/6/2018,102.11773879152175
402787,A20180606_2100_00000000000000000108,6/6/2018 21:00,10000252,21,WILLACY COUNTY STATE JAIL,2018,100760.14,0.0145902,39.76,109.8138942,31.27340512,Danger,6/6/2018,102.06068538673914
406367,A20180629_2100_00000000000000000440,6/29/2018 21:00,10001014,21,TURNEY CENTER INDUSTRIAL COMPLEX,2018,99428.08,0.0224557,34.06,111.0578932,63.60327463,Danger,6/29/2018,95.97679486065218
409643,A20180720_2100_0000000000000000045a,7/20/2018 21:00,10001015,21,TURNEY CENTER INDUSTRIAL COMPLEX - ANNEX,2018,98935.12,0.0222543,33.92,110.0172273,63.24372073,Danger,7/20/2018,95.59040685836958
410083,A20180723_2100_000000000000000005e1,7/23/2018 21:00,10001274,21,MURRAY PRISON,2018,97920.31,0.0095403,43.75003906,109.9901117,16.30357445,Danger,7/23/2018,101.83785729489131
410030,A20180723_2100_000000000000000005e0,7/23/2018 21:00,10001275,21,CRAIN UNIT,2018,97920.31,0.0095403,43.75003906,109.9901117,16.30357445,Danger,7/23/2018,101.83785729489131
409880,A20180722_2100_0000000000000000017d,7/22/2018 21:00,10001279,21,FPC BRYAN,2018,100145.3,0.0099389,43.38,110.1620743,17.69119624,Danger,7/22/2018,102.89874489826086
414638,A20180821_2100_00000000000000000315,8/21/2018 21:00,10001283,21,USP BEAUMONT CAMP,2018,101813.05,0.0189164,34.45,105.7542481,54.15683756,Danger,8/21/2018,100.4145602851087
406944,A20180703_2100_0000000000000000043d,7/3/2018 21:00,10001703,21,NORTHEAST CORRECTIONAL COMPLEX - ANNEX,2018,90805.1,0.0179007,28.24003906,86.85854612,65.24634399,Caution,7/3/2018,75.70498479869566
