FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,POPULATION,COUNTY,COUNTRY
"10005261",HERLONG FCI CAMP,741-925 ACCESS RD A-25,HERLONG,CA,"96113","-999",FEDERAL,OPEN,"107",LASSEN,USA
"10001649",RAPIDS PARISH DETENTION CENTER III,7400 ACADEMY DR,ALEXANDRIA,LA,"71303","-999",COUNTY,OPEN,"329",RAPIDES,USA
"10001659",NELSON COLEMAN CORRECTIONAL CENTER,5061 STATE HWY 3127,KILLONA,LA,"70057","-999",COUNTY,OPEN,"550",ST. CHARLES,USA
"10004109",ST. JAMES PARISH DETENTION CENTER,5800 STATE HWY 44,CONVENT,LA,"70723","-999",COUNTY,OPEN,"73",ST. JAMES,USA
"10000773",CALIFORNIA CORRECTIONAL CENTER (CCC),711-045 CENTER ROAD,SUSANVILLE,CA,"96127","0790",STATE,OPEN,"4336",LASSEN,USA
"10000799",CALIFORNIA HEALTH CARE FACILITY (CHCF),7707 AUSTIN ROAD,STOCKTON,CA,"95215","-999",STATE,OPEN,"2315",SAN JOAQUIN,USA
"10006081",CUSTER COUNTY JAIL / SHERIFF,116 SOUTH 11TH STREET,BROKEN BOW,NE,"68822","-999",COUNTY,OPEN,"8",CUSTER,USA
"10000589",SOL VISTA YOUTH SERVICES CENTER,1600 WEST 24TH STREET,PUEBLO,CO,"81003","-999",STATE,CLOSED,"0",PUEBLO,USA
"10000592",HUERFANO CORRECTIONAL CENTER,304 RAY SANDOVAL STREET,WALSENBURG,CO,"81089","-999",STATE,CLOSED,"0",HUERFANO,USA
"10001530",CALIFORNIA CORRECTIONAL INSTITUTION (CCI),24900 HWY 202,TEHACHAPI,CA,"93561","-999",STATE,OPEN,"3818",KERN,USA
"10000428",LANCASTER CORRECTIONAL INSTITUTION,3449 SW STATE RD 26,TRENTON,FL,"32693","5641",STATE,OPEN,"475",GILCHRIST,USA
"10003355",LORAIN COUNTY JAIL,9896 MURRAY RIDGE RD,ELYRIA,OH,"44035","-999",COUNTY,OPEN,"415",LORAIN,USA
"10000056",WYOMING WOMEN'S CENTER,1000 W GRIFFITH BLVD,LUSK,WY,"82225","0020",STATE,OPEN,"249",NIOBRARA,USA
"10001665",LUCAS COUNTY CORRECTIONS CENTER,1622 SPIELBUSCH AVE,TOLEDO,OH,"43604","-999",COUNTY,OPEN,"-999",LUCAS,USA
"10000384",HAMILTON CORRECTIONAL INSTITUTION ANNEX,10650 SW 46TH ST,JASPER,FL,"32052","1360",STATE,OPEN,"1305",HAMILTON,USA
"10000394",LAKE CITY CORRECTIONAL FACILITY,7906 EAST HIGHWAY 90,LAKE CITY,FL,"32055","6290",STATE,OPEN,"876",COLUMBIA,USA
"10000414",LAWTEY CORRECTIONAL INSTITUTION,22298 NE COUNTY ROAD 200B,LAWTEY,FL,"32058","-999",STATE,OPEN,"800",BRADFORD,USA
"10004845",MCPHERSON COUNTY JAIL,1177 WEST WOODSIDE STREET,MCPHERSON,KS,"67460","-999",COUNTY,OPEN,"-999",MCPHERSON,USA
"10005641",SHERIDAN COUNTY JAIL / SHERIFF,54 WEST 13TH STREET,SHERIDAN,WY,"82801","-999",COUNTY,OPEN,"-999",SHERIDAN,USA
"10004750",ST. LANDRY PARISH JAIL,108 SOUTH MARKET STREET,OPELOUSAS,LA,"70571","-999",COUNTY,OPEN,"254",ST. LANDRY,USA
"10001662",ST. MARTIN PARISH CORRECTIONAL CENTER I,400 ST MARTIN ST,ST MARTINVILLE,LA,"70582","-999",COUNTY,OPEN,"177",ST. MARTIN,USA
"10000381",MADISON CORRECTIONAL INSTITUTION,382 SW MCI WAY,MADISON,FL,"32340","4430",STATE,OPEN,"1259",MADISON,USA
"10006190",NATRONA COUNTY REGIONAL JUVENILE DETENTION CENTER,1120 BRUCE LANE,CASPER,WY,"82601","-999",COUNTY,OPEN,"-999",NATRONA,USA
"10000058",LARAMIE COUNTY JAIL,1910 PIONEER AVE,CHEYENNE,WY,"82001","-999",COUNTY,OPEN,"153",LARAMIE,USA
"10004846",MARION COUNTY JAIL,202 S. 4TH,MARION,KS,"66861","-999",COUNTY,OPEN,"13",MARION,USA
"10001888",JOHNSON COUNTY DETENTION CENTER,639 FORT ST,BUFFALO,WY,"82834","-999",COUNTY,OPEN,"-999",JOHNSON,USA
"10006718",PUEBLO COUNTY WORK RELEASE FACILITY,1600 WEST 24TH STREET,PUEBLO,CO,"81003","-999",COUNTY,OPEN,"-999",PUEBLO,USA
"10001896",LINCOLN COUNTY JAIL,1032 BEECH AVE,KEMMERER,WY,"83101","-999",COUNTY,CLOSED,"0",LINCOLN,USA
"10001111",CARBON COUNTY JAIL,1302 E DALEY ST,RAWLINS,WY,"82301","-999",COUNTY,OPEN,"-999",CARBON,USA
"10001899",ALBANY COUNTY DETENTION CENTER,420 IVINSON AVE,LARAMIE,WY,"82070","-999",COUNTY,OPEN,"-999",ALBANY,USA
"10003036",SIBLEY COUNTY JAIL,419 HARRISON STREET,GAYLORD,MN,"55334","0102",COUNTY,OPEN,"11",SIBLEY,USA
"10005796",RENSSELAER COUNTY DETENTION CENTER,586 COOPER HILL ROAD,WYNANTSKILL,NY,"12198","-999",COUNTY,CLOSED,"0",RENSSELAER,USA
"10006323",MAYO CORRECTIONAL,8784 US HIGHWAY 27 W,MAYO,FL,"32066","-999",STATE,OPEN,"0",LAFAYETTE,USA
"10001661",ST. MARTIN PARISH CORRECTIONAL (SUB-STATION),437 W MILLS AVE,BREAUX BRIDGE,LA,"70517","-999",COUNTY,OPEN,"0",ST. MARTIN,USA
"10001892",REGIONAL JUVENILE DETENTION CENTER,201 N DAVID ST,CASPER,WY,"82601","-999",STATE,CLOSED,"0",NATRONA,USA
"10001898",PLATTE COUNTY DETENTION CENTER,850 MAPLE ST,WHEATLAND,WY,"82201","-999",COUNTY,OPEN,"-999",PLATTE,USA
"10001885",CAMPBELL COUNTY DETENTION CENTER,600 W BOXELDER RD,GILLETTE,WY,"82718","-999",COUNTY,OPEN,"-999",CAMPBELL,USA
"10001663",ST. MARY PARISH WORK RELEASE FACILITY,9311 UNITED STATES HIGHWAY 90 WEST SOUTH FRONTAGE,CENTERVILLE,LA,"70522","-999",COUNTY,OPEN,"29",ST. MARY,USA
"10001894",CONVERSE COUNTY JAIL,107 N 5TH ST,DOUGLAS,WY,"82633","-999",COUNTY,OPEN,"-999",CONVERSE,USA
"10006189",WYOMING MEDIUM CORRECTIONAL INSTITUTION,7076 ROAD 55F,TORRINGTON,WY,"82240","-999",STATE,OPEN,"655",GOSHEN,USA
"10005935",ST. MARY LAW ENFORCEMENT CENTER,9311 HWY 90 WEST SOUTH FRONTAGE,CENTERVILLE,LA,"70522","-999",COUNTY,OPEN,"195",ST. MARY,USA
"10004749",ST. HELENA PARISH JAIL,387 SITMAN STREET,GREENSBURG,LA,"70441","-999",COUNTY,OPEN,"41",ST. HELENA,USA
"10001900",SWEETWATER COUNTY DETENTION CENTER,50140 US HWY 191 S,ROCK SPRINGS,WY,"82901","-999",COUNTY,OPEN,"94",SWEETWATER,USA
"10000430",PUTNAM CORRECTIONAL INSTITUTION,128 YELVINGTON RD,EAST PALATKA,FL,"32131","2100",STATE,OPEN,"449",PUTNAM,USA
"10000418",RECEPTION AND MEDICAL CENTER (RMC),7765 S COUNTY RD 231,LAKE BUTLER,FL,"32054","0628",STATE,OPEN,"1614",UNION,USA
"10000419","RECEPTION AND MEDICAL CENTER, WEST UNIT",8183 SW 152ND LOOP,LAKE BUTLER,FL,"32054","0628",STATE,OPEN,"1225",UNION,USA
"10006206",SUWANNEE CORRECTIONAL INSTITUTION,5964 U.S. HIGHWAY 90,LIVE OAK,FL,"32060","-999",STATE,OPEN,"987",SUWANNEE,USA
"10001893",NATRONA COUNTY JAIL,1100 BRUCE LANE,CASPER,WY,"82601","-999",COUNTY,OPEN,"294",NATRONA,USA
"10001110",NIOBRARA COUNTY DETENTION CENTER,416 S ELM ST,LUSK,WY,"82225","-999",COUNTY,OPEN,"-999",NIOBRARA,USA
"10001883",PARK COUNTY DETENTION CENTER,1402 RIVER VIEW DR,CODY,WY,"82414","-999",COUNTY,OPEN,"-999",PARK,USA
"10001895",SUBLETTE COUNTY DETENTION CENTER,35 1/2 S TYLER AVE,PINEDALE,WY,"82941","-999",COUNTY,OPEN,"-999",SUBLETTE,USA
"10001887",TETON COUNTY DETENTION CENTER,175 S WILLOW ST,JACKSON,WY,"83001","-999",COUNTY,OPEN,"10",TETON,USA
"10001889",WASHAKIE COUNTY JAIL,100 N 10TH ST,WORLAND,WY,"82401","-999",COUNTY,OPEN,"-999",WASHAKIE,USA
"10003172",RENSSELAER COUNTY JAIL,4000 MAIN ST,TROY,NY,"12180","-999",COUNTY,OPEN,"300",RENSSELAER,USA
"10001901",JEFFREY C. WARDLE ACADEMY,3304 INTERSTATE 80 SERVICE RD,CHEYENNE,WY,"82009","-999",COUNTY,CLOSED,"0",LARAMIE,USA
"10000444",TOMOKA CORRECTIONAL INSTITUTION,3950 TIGER BAY RD,DAYTONA BEACH,FL,"32124","1098",STATE,OPEN,"1225",VOLUSIA,USA
"10000055",WYOMING HONOR FARM,40 HONOR FARM RD,RIVERTON,WY,"82501","9411",STATE,OPEN,"271",FREMONT,USA
"10000057",WYOMING STATE PENITENTIARY,2900 S HIGLEY RD,RAWLINS,WY,"82301","0400",STATE,OPEN,"678",CARBON,USA
"10006780",TERREBONNE PARISH JUVENILE JUSTICE COMPLEX,180 GOVERNMENT STREET,GRAY,LA,"70359","-999",COUNTY,OPEN,"-999",TERREBONNE,USA
"10006675",CASPER REENTRY CENTER,10007 LANDMARK LANE,CASPER,WY,"82604","-999",MULTI,OPEN,"249",NATRONA,USA
"10005642",WYOMING BOYS SCHOOL,1550 UNITED STATES HIGHWAY 20 SOUTH,WORLAND,WY,"82401","-999",STATE,OPEN,"72",WASHAKIE,USA
"10005640",WYOMING GIRLS SCHOOL,3500 BIG HORN AVENUE,SHERIDAN,WY,"82801","-999",STATE,OPEN,"38",SHERIDAN,USA
"10006207",SUWANNEE CORRECTIONAL INSTITUTION ANNEX,5964 U.S. HIGHWAY 90,LIVE OAK,FL,"32060","-999",STATE,OPEN,"986",SUWANNEE,USA
"10002418",WEST BATON ROUGE PARISH DETENTION CENTER,1150 NORTHWEST DR,PORT ALLEN,LA,"70767","-999",COUNTY,OPEN,"303",WEST BATON ROUGE,USA
"10001640",WEST CARROLL DETENTION CENTER,180 CAPITAL BANK DR,EPPS,LA,"71237","-999",COUNTY,OPEN,"0",WEST CARROLL,USA
"10003154",SARATOGA COUNTY CORRECTIONAL FACILITY,6010 COUNTY FARM RD,BALLSTON SPA,NY,"12020","-999",COUNTY,OPEN,"184",SARATOGA,USA
"10003173",SCHENECTADY COUNTY CORRECTIONAL FACILITY,320 VEEDER AVE,SCHENECTADY,NY,"12307","-999",COUNTY,OPEN,"289",SCHENECTADY,USA
"10001218",RED EAGLE COMMUNITY WORK CENTER,1290 RED EAGLE RD,MONTGOMERY,AL,"36110","-999",STATE,OPEN,"333",MONTGOMERY,USA
"10001419",RICHMOND COUNTY CORRECTIONAL INSTITUTION,2314 TOBACCO RD,AUGUSTA,GA,"30906","-999",COUNTY,OPEN,"280",RICHMOND,USA
"10005781",VILLA RICA CITY JAIL,101 MAIN STREET,VILLA RICA,GA,"30180","-999",LOCAL,OPEN,"-999",CARROLL,USA
"10005907",WEST CARROLL PARISH JAIL,305 EAST MAIN STREET,OAK GROVE,LA,"71263","-999",COUNTY,OPEN,"13",WEST CARROLL,USA
"10006195",FCI JESUP CAMP,2600 HIGHWAY 301 SOUTH,JESUP,GA,"31599","-999",FEDERAL,OPEN,"150",WAYNE,USA
"10001417",DOUGLAS COUNTY JAIL - OLD,6840 W CHURCH ST,DOUGLASVILLE,GA,"30134","-999",COUNTY,CLOSED,"0",DOUGLAS,USA
"10003899",NORTH GEORGIA DETENTION CENTER,622 MAIN STREET,GAINESVILLE,GA,"30501","-999",COUNTY,CLOSED,"0",HALL,USA
"10006781",WEST FELICIANA PARISH TRANSITIONAL WORK PROGRAM,9943 WEST FELICIANA PARKWAY,ST. FRANCISVILLE,LA,"70775","-999",COUNTY,OPEN,"242",WEST FELICIANA,USA
"10005914",WINN PARISH JAIL,119 MAIN STREET,WINNFIELD,LA,"71483","-999",COUNTY,OPEN,"43",WINN,USA
"10005932",ST. JOHN THE BAPTIST PARISH JAIL / SHERIFF,100 DEP. BARTON GRANIER DR,LAPLACE,LA,"70068","-999",COUNTY,OPEN,"-999",ST. JOHN THE BAPTIST,USA
"10004094",DIXON CORRECTIONAL INSTITUTE,5568 STATE HWY 68,JACKSON,LA,"70748","-999",STATE,OPEN,"1778",EAST FELICIANA,USA
"10000963",LOUISIANA STATE PENITENTIARY,17544 TUNICA TRACE,ANGOLA,LA,"70712","-999",STATE,OPEN,"6073",WEST FELICIANA,USA
"10005933",BRIDGE CITY CENTER FOR YOUTH,3225 RIVER ROAD,BRIDGE CITY,LA,"70094","-999",STATE,OPEN,"124",JEFFERSON,USA
"10001643",TENSAS / J.B. EVANS CORRECTIONAL CENTER,500 ROUTH ST,NEWELTON,LA,"71357","-999",STATE,OPEN,"-999",TENSAS,USA
"10000949",SWANSON CENTER FOR YOUTH AT MONROE,4701 S GRAND ST,MONROE,LA,"71202","-999",STATE,OPEN,"156",OUACHITA,USA
"10004747",WARE YOUTH CENTER,3565 UNITED STATES HIGHWAY 71,COUSHATTA,LA,"71019","-999",STATE,OPEN,"-999",RED RIVER,USA
"10000327",CI D RAY JAMES,3262 HIGHWAY 252,FOLKSTON,GA,"31537","-999",FEDERAL,OPEN,"1826",CHARLTON,USA
"10006511",FOLKSTON ICE PROCESSING CENTER,3026 HWY 252 E,FOLKSTON,GA,"31537","-999",FEDERAL,OPEN,"413",CHARLTON,USA
"10002417",C PAUL PHELPS CORRECTIONAL CENTER,14925 STATE HWY 27 N,DEQUINCY,LA,"70633","-999",STATE,CLOSED,"0",BEAUREGARD,USA
"10000292",METRO STATE PRISON,1301 CONSTITUTION ROAD SOUTHEAST,ATLANTA,GA,"30316","-999",STATE,OPEN,"355",DEKALB,USA
"10000329",VALDOSTA STATE PRISON ANNEX,3131 VAL TECH RD,VALDOSTA,GA,"31601","-999",STATE,OPEN,"6",LOWNDES,USA
"10000296",HARALSON COUNTY SHERIFF'S OFFICE,137 HAYES-GLASS DR,BREMEN,GA,"30110","-999",STATE,OPEN,"0",HARALSON,USA
"10005928",ST MARTIN DEPORRES WORK RELEASE FACILITY - MALES,1101 CANVASBACK STREET,LAKE CHARLES,LA,"70615","-999",LOCAL,OPEN,"-999",CALCASIEU,USA
"10005920",HAMMOND CITY JAIL,303 EAST THOMAS STREET,HAMMOND,LA,"70401","-999",LOCAL,OPEN,"-999",TANGIPAHOA,USA
"10004574",TAYLOR CORRECTIONAL INSTITUTION,8501 HAMPTON SPRINGS ROAD,PERRY,FL,"32348","8747",STATE,OPEN,"894",TAYLOR,USA
"10000460","CENTRAL FLORIDA RECEPTION CENTER, SOUTH",7000 H C KELLEY RD,ORLANDO,FL,"32831","2518",STATE,OPEN,"98",ORANGE,USA
"10002175","CENTRAL FLORIDA RECEPTION CENTER, MAIN",7000 H C KELLEY RD,ORLANDO,FL,"32831","2518",STATE,OPEN,"1533",ORANGE,USA
"10000504",DESOTO ANNEX,13617 SE HWY 70,ARCADIA,FL,"34266","7800",STATE,OPEN,"1369",DESOTO,USA
"10006167",FLORIDA WOMEN'S RECEPTION CENTER,3700 NW 111TH PLACE,OCALA,FL,"34482","1479",STATE,OPEN,"1276",MARION,USA
"10000494",HARDEE CORRECTIONAL INSTITUTION,6901 STATE ROAD 62,BOWLING GREEN,FL,"33834","9505",STATE,OPEN,"1215",HARDEE,USA
"10000465",HERNANDO CORRECTIONAL INSTITUTION,16415 SPRING HILL DR,BROOKSVILLE,FL,"34604","8167",STATE,OPEN,"444",HERNANDO,USA
"10000453",LAKE CORRECTIONAL INSTITUTION,19225 US HWY 27,CLERMONT,FL,"34715","9025",STATE,OPEN,"1057",LAKE,USA
"10000437",LOWELL CORRECTIONAL INSTITUTION,11120 NW GAINESVILLE RD,OCALA,FL,"34482","1479",STATE,OPEN,"924",MARION,USA
"10000440",MARION CORRECTIONAL INSTITUTION,3269 NW 105TH ST,OCALA,FL,"34475","-999",STATE,OPEN,"1366",MARION,USA
"10000473",POLK CORRECTIONAL INSTITUTION,10800 EVANS RD,POLK CITY,FL,"33868","6925",STATE,OPEN,"1032",POLK,USA
"10006421",CROSS COUNTY JAIL,704 EAST CANAL STREET,WYNNE,AR,"72396","-999",COUNTY,OPEN,"75",CROSS,USA
"10001907",WRIGHTSVILLE BOOT CAMP,22522 ASHER RD,WRIGHTSVILLE,AR,"72183","-999",STATE,CLOSED,"0",PULASKI,USA
"10001908",J. AARON HAWKINS SR. CENTER,22522 ASHER ROAD,WRIGHTSVILLE,AR,"72183","-999",STATE,OPEN,"-999",PULASKI,USA
"10006089",MERRICK COUNTY JAIL,1821 16TH AVENUE,CENTRAL CITY,NE,"68826","-999",COUNTY,OPEN,"9",MERRICK,USA
"10006097",YORK COUNTY JAIL,510 LINCOLN AVENUE,YORK,NE,"68467","-999",COUNTY,OPEN,"21",YORK,USA
"10006080",DODGE COUNTY DETENTION FACILITY,428 NORTH BROAD STREET,FREMONT,NE,"68025","-999",COUNTY,OPEN,"-999",DODGE,USA
"10006105",KEARNEY COUNTY JAIL,246 N COLORADO AVE,MINDEN,NE,"68959","-999",COUNTY,OPEN,"3",KEARNEY,USA
"10006107",NEMAHA COUNTY JAIL,1805 N STREET,AUBURN,NE,"68305","-999",COUNTY,OPEN,"8",NEMAHA,USA
"10006118",RICHARDSON COUNTY LAW ENFORCEMENT CENTER,65086 706 TRAIL,FALLS CITY,NE,"68355","-999",COUNTY,OPEN,"-999",RICHARDSON,USA
"10004133",CASS COUNTY JAIL,303 AVENUE A,PLATTSMOUTH,NE,"68048","-999",COUNTY,OPEN,"66",CASS,USA
"10004130",DOUGLAS COUNTY WORK RELEASE CENTER,1709 JACKSON ST,OMAHA,NE,"68102","-999",COUNTY,OPEN,"78",DOUGLAS,USA
"10004124",PLATTE COUNTY DETENTION FACILITY,1125 E 17TH ST,COLUMBUS,NE,"68601","-999",COUNTY,OPEN,"80",PLATTE,USA
"10004136",LANCASTER COUNTY CORRECTIONAL FACILITY,3801 WEST O STREET,LINCOLN,NE,"68528","-999",COUNTY,OPEN,"577",LANCASTER,USA
"10006092",KIMBALL COUNTY JAIL / SHERIFF,114 EAST 3RD STREET,KIMBALL,NE,"69145","-999",COUNTY,OPEN,"4",KIMBALL,USA
"10001741",LANCASTER COUNTY DETENTION FACILITY / INTAKE,605 S 10TH ST,LINCOLN,NE,"68508","-999",COUNTY,CLOSED,"0",LANCASTER,USA
"10006067",BROWN COUNTY JAIL,142 WEST 4TH STREET,AINSWORTH,NE,"69210","-999",COUNTY,OPEN,"3",BROWN,USA
"10006109",JOHNSON COUNTY JAIL / SHERIFF,222 SOUTH 4TH STREET,TECUMSEH,NE,"68450","-999",COUNTY,OPEN,"6",JOHNSON,USA
"10004129",DOUGLAS COUNTY CORRECTIONAL CENTER,710 S 17TH ST,OMAHA,NE,"68102","-999",COUNTY,OPEN,"1251",DOUGLAS,USA
"10004135",HALL COUNTY DEPARTMENT OF CORRECTIONS,110 PUBLIC SAFETY DR,GRAND ISLAND,NE,"68801","-999",COUNTY,OPEN,"276",HALL,USA
"10000691",ILLINOIS YOUTH CENTER MURPHYSBORO,636 ELZA BRANTLEY DRIVE,MURPHYSBORO,IL,"62966","-999",STATE,CLOSED,"0",JACKSON,USA
"10000651",LASALLE COUNTY JAIL,707 EAST ETNA ROAD,OTTAWA,IL,"61350","-999",COUNTY,OPEN,"-999",LA SALLE,USA
"10006071",BOX BUTTE COUNTY JAIL,512 NIOBRARA AVENUE,ALLIANCE,NE,"69301","-999",COUNTY,OPEN,"14",BOX BUTTE,USA
"10006066",CEDAR COUNTY JAIL,101 SOUTH BROADWAY STREET,HARTINGTON,NE,"68739","-999",COUNTY,OPEN,"4",CEDAR,USA
"10006101",CHASE COUNTY JAIL,921 BROADWAY STREET,IMPERIAL,NE,"69033","-999",COUNTY,OPEN,"2",CHASE,USA
"10006104",CLAY COUNTY JAIL,104 EAST EDGAR STREET,CLAY CENTER,NE,"68933","-999",COUNTY,OPEN,"5",CLAY,USA
"10006828",COLFAX COUNTY JAIL,411 EAST 11TH STREET,SCHUYLER,NE,"68661","-999",COUNTY,OPEN,"-999",COLFAX,USA
"10006829",NUCKOLLS COUNTY JAIL,150 SOUTH MAIN,NELSON,NE,"68961","-999",COUNTY,OPEN,"-999",NUCKOLLS,USA
"10006099",OTOE COUNTY JAIL,1021 CENTRAL AVENUE,NEBRASKA CITY,NE,"68410","-999",COUNTY,OPEN,"17",OTOE,USA
"10006072",PIERCE COUNTY JAIL,111 WEST COURT STREET,PIERCE,NE,"68767","-999",COUNTY,OPEN,"8",PIERCE,USA
"10006830",PLATTE COUNTY COURTHOUSE JAIL,2610 14TH STREET,COLUMBUS,NE,"68601","-999",COUNTY,OPEN,"-999",PLATTE,USA
"10004131",PATRICK J THOMAS JUVENILE JUSTICE CENTER,9701 PORTAL RD,PAPILLION,NE,"68046","-999",COUNTY,OPEN,"9",SARPY,USA
"10006078",SCOTTS BLUFF COUNTY DETENTION CENTER,2522 7TH STREET,GERING,NE,"69341","-999",COUNTY,OPEN,"195",SCOTTS BLUFF,USA
"10006098",SEWARD COUNTY JAIL,261 SOUTH 8TH STREET,SEWARD,NE,"68434","-999",COUNTY,OPEN,"16",SEWARD,USA
"10006115",WEBSTER COUNTY JAIL,641 NORTH CEDAR STREET,RED CLOUD,NE,"68970","-999",COUNTY,OPEN,"4",WEBSTER,USA
"10005036",ANDROSCOGGIN COUNTY JAIL,40 PLEASANT STREET,AUBURN,ME,"04210","-999",COUNTY,OPEN,"162",ANDROSCOGGIN,USA
"10006075",NORTHEAST NEBRASKA JUVENILE SERVICES CENTER,1313 1/2 NORTH MAIN,MADISON,NE,"68748","-999",COUNTY,OPEN,"26",MADISON,USA
"10004139",COMMUNITY CORRECTIONS CENTER - LINCOLN,2720 W VAN DORN ST,LINCOLN,NE,"68522","-999",STATE,OPEN,"381",LANCASTER,USA
"10004126",COMMUNITY CORRECTIONS CENTER - OMAHA,2320 AVENUE J,OMAHA,NE,"68110","-999",STATE,OPEN,"163",DOUGLAS,USA
"10004137",DIAGNOSTIC AND EVALUATION CENTER,3220 W VAN DORN ST,LINCOLN,NE,"68522","9284",STATE,OPEN,"489",LANCASTER,USA
"10004138",LINCOLN CORRECTIONAL CENTER,3216 W VAN DORN ST,LINCOLN,NE,"68522","-999",STATE,OPEN,"510",LANCASTER,USA
"10001738",NEBRASKA CORRECTIONAL CENTER FOR WOMEN,1107 RECHARGE RD,YORK,NE,"68467","8003",STATE,OPEN,"340",YORK,USA
"10004127",NEBRASKA CORRECTIONAL YOUTH FACILITY,2610 N 20TH ST E,OMAHA,NE,"68110","-999",STATE,OPEN,"50",DOUGLAS,USA
"10001739",NEBRASKA STATE PENITENTIARY,4201 S 14TH ST,LINCOLN,NE,"68502","-999",STATE,OPEN,"1341",LANCASTER,USA
"10004125",OMAHA CORRECTIONAL CENTER,2323 AVENUE J,OMAHA,NE,"68110","0099",STATE,OPEN,"772",DOUGLAS,USA
"10001742",TECUMSEH STATE CORRECTIONAL INSTITUTION,2725 HWY 50,TECUMSEH,NE,"68450","-999",STATE,OPEN,"1017",JOHNSON,USA
"10001743",WORK ETHIC CAMP,2309 N HWY 83,MCCOOK,NE,"69001","-999",STATE,OPEN,"192",RED WILLOW,USA
"10000467",ZEPHYRHILLS CORRECTIONAL INSTITUTION,2739 GALL BLVD,ZEPHYRHILLS,FL,"33541","9701",STATE,OPEN,"587",PASCO,USA
"10004140",YOUTH REHABILITATION & TREATMENT CENTER - GENEVA,855 N 1ST ST,GENEVA,NE,"68361","-999",STATE,OPEN,"33",FILLMORE,USA
"10006594",WHITEHALL PSYCHIATRIC RESIDENTIAL TREATMENT FACILITY,5845 HUNTINGTON AVE,LINCOLN,NE,"68507","-999",STATE,OPEN,"-999",LANCASTER,USA
"10006595",NORFOLK REGIONAL CENTER,1700 N VICTORY ROAD,NORFOLK,NE,"68702","1209",STATE,OPEN,"-999",MADISON,USA
"10000131",ETOWAH COUNTY DETENTION CENTER,827 FORREST AVE,GADSDEN,AL,"35901","-999",COUNTY,OPEN,"900",ETOWAH,USA
"10002187",CHARLOTTE CORRECTIONAL INSTITUTION,33123 OIL WELL RD,PUNTA GORDA,FL,"33955","9701",STATE,OPEN,"1344",CHARLOTTE,USA
"10000546",DADE CORRECTIONAL INSTITUTION,19000 SW 377TH ST,FLORIDA CITY,FL,"33034","6409",STATE,OPEN,"1538",MIAMI-DADE,USA
"10004646",EVERGLADES CORRECTIONAL INSTITUTION,1599 S.W. 187TH AVE.,MIAMI,FL,"33194","-999",STATE,OPEN,"1833",MIAMI-DADE,USA
"10006278",LINCOLN COUNTY JAIL / SHERIFF,42 BATH ROAD,WISCASSET,ME,"04578","-999",COUNTY,NOT AVAILABLE,"-999",LINCOLN,USA
"10001164",KNOX COUNTY CORRECTIONAL FACILITY,327 PARK ST,ROCKLAND,ME,"04841","-999",COUNTY,OPEN,"64",KNOX,USA
"10003632",WOMEN'S REENTRY CENTER,102 HOGAN RD,BANGOR,ME,"04401","-999",STATE,CLOSED,"0",PENOBSCOT,USA
"10003633",PENOBSCOT COUNTY JAIL,85 HAMMOND ST,BANGOR,ME,"04401","-999",COUNTY,OPEN,"187",PENOBSCOT,USA
"10003635",CUMBERLAND COUNTY JAIL,36 COUNTY WAY,PORTLAND,ME,"04102","-999",COUNTY,OPEN,"340",CUMBERLAND,USA
"10006786",CUMBERLAND COUNTY COMMUNITY CORRECTION CENTER,20 COUNTY WAY,PORTLAND,ME,"04102","-999",COUNTY,OPEN,"-999",CUMBERLAND,USA
"10005030",FRANKLIN COUNTY DETENTION CENTER,121 COUNTY WAY,FARMINGTON,ME,"04938","-999",COUNTY,OPEN,"42",FRANKLIN,USA
"10000512",SOUTH BAY CORRECTIONAL FACILITY,600 US HWY 27 S,SOUTH BAY,FL,"33493","2233",STATE,OPEN,"1924",PALM BEACH,USA
"10000679",FCI GREENVILLE,100 UNITED STATES HIGHWAY 40,GREENVILLE,IL,"62246","-999",FEDERAL,OPEN,"1048",BOND,USA
"10000680",FCI GREENVILLE CAMP,100 UNITED STATES HIGHWAY 40,GREENVILLE,IL,"62246","-999",FEDERAL,OPEN,"311",BOND,USA
"10000658",FCI PEKIN,2600 SOUTH 2ND STREET,PEKIN,IL,"61554","-999",FEDERAL,OPEN,"1010",TAZEWELL,USA
"10000659",FCI PEKIN CAMP,2600 SOUTH 2ND STREET,PEKIN,IL,"61554","-999",FEDERAL,OPEN,"270",TAZEWELL,USA
"10005032",HANCOCK COUNTY JAIL,50 STATE STREET,ELLSWORTH,ME,"04605","-999",COUNTY,OPEN,"45",HANCOCK,USA
"10005031",OXFORD COUNTY HOLDING FACILITY,26 WESTERN AVENUE,SOUTH PARIS,ME,"04281","-999",COUNTY,OPEN,"10",OXFORD,USA
"10005028",PISCATAQUIS COUNTY JAIL,52 COURT STREET,DOVER-FOXCROFT,ME,"04426","-999",COUNTY,OPEN,"26",PISCATAQUIS,USA
"10000694",USP MARION,4500 PRISON ROAD,MARION,IL,"62959","-999",FEDERAL,OPEN,"1129",WILLIAMSON,USA
"10000633",AUSP THOMSON,1100 ONE MILE ROAD,THOMSON,IL,"61285","-999",FEDERAL,OPEN,"703",CARROLL,USA
