OBJECTID,FACILITYID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,SECURELVL,CAPACITY,Shape__Are,Shape__Len,_FACILITYID,V003,V074,HYBRID_POP,X2019
"3263","10001910",VARNER UNIT,STATE HWY 388,GRADY,AR,"71644","0600",(870) 575-1800,STATE,OPEN,"1696",LINCOLN,"05079",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.arkansas.gov/correction/publications/reports-brochures-and-forms/,2023/10/31,IMAGERY/OTHER,2024/02/08,https://doc.arkansas.gov/facilities/varner-varner-supermax-unit/,MAXIMUM,"1714",0.000010317279020,0.013106581881088,"10001910",PAR025,"1646","1646","7.69999980926514"
"3265","10001908",J. AARON HAWKINS SR. CENTER,22522 ASHER ROAD,WRIGHTSVILLE,AR,"72183","-999",(501) 897-2256,STATE,OPEN,"-999",PULASKI,"05119",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.arkansas.gov/correction/publications/reports-brochures-and-forms/,2023/10/31,UNVERIFIED,2024/02/08,https://doc.arkansas.gov/facilities/j-aaron-hawkins-sr-center/,MEDIUM,"212",0.000001819850240,0.005507869081504,"10001908",PAR009,"393","393","7.59999990463257"
"3450","10001807",MISSISSIPPI STATE PENITENTIARY,US HWY 49 W,PARCHMAN,MS,"38738","-999",(662) 745-6611,STATE,OPEN,"2450",SUNFLOWER,"28133",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.mdoc.ms.gov/general-public/daily-inmate-population-2021-2022,2024/02/25,IMAGERY/OTHER,2024/03/04,https://www.mdoc.ms.gov/facilities/mississippi-state-penitentiary,CLOSE,"2690",0.000040004307039,0.077026373967352,"10001807",PMS028,"3222","3222","7.33333349227905"
"3864","10001805",TALLAHATCHIE COUNTY CORRECTIONAL FACILITY,415 US HWY 49 N,TUTWILER,MS,"38963","-999",(662) 345-6567,MULTI,OPEN,"-999",TALLAHATCHIE,"28135",USA,"922140",CORRECTIONAL INSTITUTIONS,http://www.corecivic.com/facilities/tallahatchie-county-correctional-facility,2017/10/12,IMAGERY/OTHER,2024/02/06,https://www.corecivic.com/facilities/tallahatchie-county-correctional-facility,MAXIMUM,"-999",0.000013560499838,0.018286651516372,"10001805",,,,"7.59999990463257"
"3383","10004255",SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION,22689 STATE HWY 63 N,LEAKESVILLE,MS,"39451","-999",(601) 394-5600,STATE,OPEN,"2660",GREENE,"28041",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.mdoc.ms.gov/general-public/daily-inmate-population-2021-2022,2024/02/25,IMAGERY/OTHER,2024/03/01,https://www.mdoc.ms.gov/facilities/south-mississippi-correctional-institution,MAXIMUM,"2882",0.000037091287822,0.035151553909831,"10004255",PMS034,"2655","2655","8.19999980926514"
"1245","10000941",MOBERLY CORRECTIONAL CENTER,5201 SOUTH MORLEY ST,MOBERLY,MO,"65270","-999",(660) 263-3778,STATE,OPEN,"-999",RANDOLPH,"29175",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024/03/01,IMAGERY/OTHER,2024/03/01,https://doc.mo.gov/facilities/all,MEDIUM,"-999",0.000025860184223,0.021026206840655,"10000941",PMO021,"1790","1790","6.86666679382324"
"1640","10006290",EL DORADO CORRECTIONAL FACILITY SE MEDIUM UNIT,2501 WEST 7TH STREET,OSWEGO,KS,"67356","-999",(316) 322-2045,STATE,OPEN,"193",LABETTE,"20099",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/edcf,MEDIUM,"210",0.000001373605301,0.007091844512839,"10006290",,,"193","7.40000009536743"
"1712","10001030",LANSING CORRECTIONAL FACILITY - EAST UNIT,240 N HWY 5,LANSING,KS,"66043","-999",(913) 727-3235,STATE,OPEN,"292",LEAVENWORTH,"20103",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/lcf,MINIMUM,"512",0.000007484609569,0.014828989981218,"10001030",,,"292","6.93333339691162"
"2280","10001632",OZARK CORRECTIONAL CENTER,929 HONOR CAMP LANE,FORDLAND,MO,"65652","-999",(417) 767-4491,STATE,OPEN,"-999",WEBSTER,"29225",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024/03/01,IMAGERY/OTHER,2024/03/01,https://doc.mo.gov/facilities/all,MINIMUM,"-999",0.000007261972996,0.011949615034663,"10001632",PMO023,"692","692","6.59999990463257"
"2284","10004068",SOUTH CENTRAL CORRECTIONAL CENTER,255 W HWY 32,LICKING,MO,"65542","-999",(573) 674-4470,STATE,OPEN,"-999",TEXAS,"29215",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024/03/01,IMAGERY/OTHER,2024/03/01,https://doc.mo.gov/facilities/all,MAXIMUM,"-999",0.000017546654590,0.020706671245753,"10004068",PMO028,"1530","1530","6.19999980926514"
"2989","10006196",USP LEAVENWORTH CAMP,1300 METROPOLITAN  AVENUE,LEAVENWORTH,KS,"66048","-999",(913) 682-8700,FEDERAL,OPEN,"306",LEAVENWORTH,"20103",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.bop.gov/locations/institutions/lvn/,2016/02/16,IMAGERY/OTHER,2024/01/19,https://www.bop.gov/locations/institutions/lvn/,MINIMUM,"-999",0.000009382997632,0.012759952457636,"10006196",,,"306","6.5"
"3186","10001626",JEFFERSON CITY CORRECTIONAL CENTER,8200 NO MORE VICTIMS RD,JEFFERSON CITY,MO,"65101","-999",(573) 751-3224,STATE,OPEN,"-999",COLE,"29051",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024/03/01,IMAGERY/OTHER,2024/03/01,https://doc.mo.gov/facilities/all,MAXIMUM,"-999",0.000019235976652,0.017805678172878,"10001626",PMO015,"1925","1925","7.15000009536743"
"3188","10001606",MARYVILLE TREATMENT CENTER,30227 US HWY 136,MARYVILLE,MO,"64468","-999",(660) 582-6542,STATE,OPEN,"-999",NODAWAY,"29147",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024/03/01,IMAGERY/OTHER,2024/03/01,https://doc.mo.gov/facilities/all,MINIMUM,"-999",0.000003959044307,0.010736266176366,"10001606",PMO018,"545","545","6.59999990463257"
"3189","10002405",ALGOA CORRECTIONAL CENTER,8501 NO MORE VICTIMS RD,JEFFERSON CITY,MO,"65101","-999",(573) 751-3911,STATE,OPEN,"-999",COLE,"29051",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024/03/01,IMAGERY/OTHER,2024/03/01,https://doc.mo.gov/facilities/all,MINIMUM,"-999",0.000008445844060,0.016728420076470,"10002405",PMO001,"1530","1530","7.20000004768372"
"3190","10000942",TIPTON CORRECTIONAL CENTER,619 N OSAGE AVE,TIPTON,MO,"65081","-999",(660) 433-2031,STATE,OPEN,"-999",MONITEAU,"29135",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.mo.gov/facilities/all,2024/03/01,IMAGERY/OTHER,2024/03/01,https://doc.mo.gov/facilities/all,MINIMUM,"-999",0.000013807923324,0.016144791721943,"10000942",PMO032,"969","969","6.35000014305115"
"3247","10001619",HEARNES FORENSIC CENTER,600 EAST 5TH ST,FULTON,MO,"65251","-999",(573) 592-4100,STATE,OPEN,"-999",CALLAWAY,"29027",USA,"922140",CORRECTIONAL INSTITUTIONS,https://dmh.mo.gov/fulton/,2017/12/08,IMAGERY/OTHER,2024/04/03,NOT AVAILABLE,NOT AVAILABLE,"24",0.000002685788786,0.007213418248713,"10001619",,,,"6.79999995231628"
"4600","10006573",NEXUS TREATMENT CENTER,111 SKYLINE DRIVE,LEWISTOWN,MT,"59457","-999",(406) 535-6660,STATE,OPEN,"-999",FERGUS,"30027",USA,"922140",CORRECTIONAL INSTITUTIONS,http://www.cccscorp.com/programs/nexus/,2017/12/08,IMAGERY/OTHER,2024/02/28,http://www.cccscorp.com/programs/nexus/,NOT AVAILABLE,"80",0.000001403048373,0.004950089883273,"10006573",PMT022,"88","88","4"
"1018","10001040",ELLSWORTH CORRECTIONAL FACILITY,1607 STATE STREET,ELLSWORTH,KS,"67439","-999",(785) 472-5501,STATE,OPEN,"752",ELLSWORTH,"20053",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/ecf,MAXIMUM,"899",0.000015506917862,0.015638443028943,"10001040",PKS002,"946","946","5.90000009536743"
"1638","10001045",EL DORADO CORRECTIONAL FACILITY,1737 US HIGHWAY 54,EL DORADO,KS,"67042","-999",(316) 321-7284,STATE,OPEN,"1417",BUTLER,"20015",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/edcf,MEDIUM,"1690",0.000022621622975,0.021445395671995,"10001045",PKS001,"1960","1960","6.96666669845581"
"1700","10004852",LARNED STATE HOSPITAL,1301 KS HWY 264,LARNED,KS,"67550","-999",(620) 285-2131,STATE,OPEN,"-999",PAWNEE,"20145",USA,"922140",CORRECTIONAL INSTITUTIONS,https://kdads.ks.gov/state-hospitals-and-institutions/larned-state-hospital,2024/02/27,IMAGERY/OTHER,2024/02/27,https://www.larnedcares.com/,NOT AVAILABLE,"-999",0.000047052256377,0.033840685595624,"10004852",,,,"4.96666669845581"
"1709","10004812",NORTON CORRECTIONAL FACILITY - EAST UNIT,1210 SOUTH CEDAR STREET,STOCKTON,KS,"67669","-999",(785) 425-6745,STATE,OPEN,"119",ROOKS,"20163",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/ncf,MINIMUM,"128",0.000001266289246,0.004553244082920,"10004812",,,"119","6"
"1713","10001028",NORTON CORRECTIONAL FACILITY,11130 ROAD E4,NORTON,KS,"67654","0546",(785) 877-3389,STATE,OPEN,"666",NORTON,"20137",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/ncf,MEDIUM,"849",0.000009406692698,0.012045619924444,"10001028",PKS013,"978","978","6.09999990463257"
"2624","10001830",LARNED CORRECTIONAL CORECCTIONAL FACILITY - CENTRAL,1318 STATE HIGHWAY 264,LARNED,KS,"67550","0280",(620) 285-6249,STATE,OPEN,"281",PAWNEE,"20145",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/lcmhf,MEDIUM,"310",0.000005840648555,0.008832202027586,"10001830",PKS007,"589","589","5.09999990463257"
"2632","10001832",LARNED CORRECTIONAL MENTAL HEALTH FACILITY - WEST,1301 STATE HIGHWAY 264,LARNED,KS,"67550","-999",(620) 285-6249,STATE,OPEN,"-999",PAWNEE,"20145",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.doc.ks.gov//publications/population-report,2024/02/26,IMAGERY/OTHER,2024/02/27,https://www.doc.ks.gov/facilities/lcmhf,MINIMUM,"-999",0.000000793802883,0.003948435846981,"10001832",,,,"5.09999990463257"
"662","10004895",CHAIN O'LAKES CORRECTIONAL FACILITY,3516 E 75 SOUTH,ALBION,IN,"46701","-999",(260) 636-3114,STATE,OPEN,"84",NOBLE,"18113",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/policies-and-statistics/data/statistical-data/total-population-summary-reports/,2023/11/30,IMAGERY/OTHER,2024/02/26,https://www.in.gov/idoc/find-a-facility/adult/chain-olakes-correctional-facility/,MINIMUM,"88",0.000001802618726,0.006965275244281,"10004895",PIN004,"135","135","7.90000009536743"
"1552","10004920",EDINBURGH CORRECTIONAL FACILITY,703 23RD ST,EDINBURGH,IN,"46124","-999",(812) 526-8434,STATE,OPEN,"279",JOHNSON,"18081",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/policies-and-statistics/data/statistical-data/total-population-summary-reports/,2023/11/30,IMAGERY/OTHER,2024/02/26,https://www.in.gov/idoc/find-a-facility/adult/edinburgh-correctional-facility/,MINIMUM,"303",0.000014654444612,0.017449929681614,"10004920",PIN010,"342","342","7.76666657129924"
"1569","10001071",PUTNAMVILLE CORRECTIONAL FACILITY,1946 W US HWY 40,GREENCASTLE,IN,"46135","-999",(765) 653-8441,STATE,OPEN,"1678",PUTNAM,"18133",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/policies-and-statistics/data/statistical-data/total-population-summary-reports/,2023/11/30,IMAGERY/OTHER,2024/02/26,https://www.in.gov/idoc/find-a-facility/adult/putnamville-correctional-facility/,MEDIUM,"1764",0.000018404037746,0.025912627698495,"10001071",PIN028,"2176","2176","7.59999990463257"
"1591","10004913",NEW CASTLE CORRECTIONAL FACILITY,1000 VAN NUYS RD,NEW CASTLE,IN,"47362","-999",(765) 593-0111,STATE,OPEN,"2814",HENRY,"18065",USA,"922140",CORRECTIONAL INSTITUTIONS,https://www.in.gov/idoc/policies-and-statistics/data/statistical-data/total-population-summary-reports/,2023/11/30,IMAGERY/OTHER,2024/02/26,https://www.in.gov/idoc/find-a-facility/adult/new-castle-correctional-facility/,MEDIUM,"3095",0.000015469781374,0.017600759937043,"10004913",PIN023,"3149","3149","8.25"
"6176","10002658",WOMEN'S STATE PRISON - UNIT E,3200 E STATE HWY 34,PIERRE,SD,"57501","-999",(605) 773-6636,STATE,OPEN,"94",HUGHES,"46065",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.sd.gov/about/stats/,2017/11/30,UNVERIFIED,2024/04/15,http://doc.sd.gov/adult/facilities/,MINIMUM,"-999",0.000000390627065,0.003172030235548,"10002658",,,"94","4.90000009536743"
"6190","10002657",SOUTH DAKOTA WOMEN'S PRISON,3200 E HWY 34,PIERRE,SD,"57501","-999",(605) 773-6636,STATE,OPEN,"-999",HUGHES,"46065",USA,"922140",CORRECTIONAL INSTITUTIONS,https://doc.sd.gov/adult/facilities/wp/,2017/08/24,IMAGERY/OTHER,2024/04/12,https://doc.sd.gov/adult/facilities/wp/,MAXIMUM,"-999",0.000002302956091,0.007344073472138,"10002657",,,,"4.90000009536743"
"4127","10001404",MASSACHUSETTS ALCOHOL AND SUBSTANCE ABUSE CENTER - PLYMOUTH,1 BUMP POND RD,PLYMOUTH,MA,"02360","-999",(508) 291-2441,STATE,OPEN,"61",PLYMOUTH,"25023",USA,"922140",CORRECTIONAL INSTITUTIONS,https://public.tableau.com/app/profile/madoc/viz/MADOCCELLCAPACITY/CellCapacityHome,2024/02/26,IMAGERY/OTHER,2024/02/28,https://www.mass.gov/locations/masac-at-plymouth,MINIMUM,"-999",0.000004074844583,0.010846289686811,"10001404",,,"61","5.47500002384186"
"1022","10000925",ST. BRIDES CORRECTIONAL CENTER,701 SANDERSON RD,CHESAPEAKE,VA,"23328","6482",(757) 421-6600,STATE,OPEN,"-999",CHESAPEAKE,"51550",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices//,2014/11/18,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MEDIUM,"-999",0.000011870993376,0.014113986127536,"10000925",PVA048,"1190","1190","5.95000004768372"
"1023","10001593",SUSSEX I STATE PRISON,24414 MUSSELWHITE DR,WAVERLY,VA,"23891","1111",(804) 834-9967,STATE,OPEN,"-999",SUSSEX,"51183",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/05/23,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MAXIMUM,"-999",0.000010835475450,0.013094903025724,"10001593",PVA051,"1126","1126","6.25"
"1201","10001582",CENTRAL VIRGINIA CORRECTIONAL UNIT #13,6900 COURTHOUSE RD,CHESTERFIELD,VA,"23832","-999",(804) 796-4277,STATE,OPEN,"-999",CHESTERFIELD,"51041",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2015/11/05,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000001830257361,0.005385943285589,"10001582",PVA009,"284","284","7"
"4475","10001601",DEERFIELD WORK CENTER 2,15080 OLD BELFIELD RD,CAPRON,VA,"23829","-999",(434) 658-4368,STATE,OPEN,"-999",SOUTHAMPTON,"51175",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/06/16,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000001529324891,0.004990256070604,"10001601",PVA020,"168","168","6.19999980926514"
"4609","10000924",INDIAN CREEK CORRECTIONAL CENTER,801 SANDERSON RD,CHESAPEAKE,VA,"23328","6481",(757) 421-0095,STATE,OPEN,"-999",CHESAPEAKE,"51550",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2015/06/23,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MEDIUM,"-999",0.000017099876914,0.016710804621884,"10000924",PVA031,"1002","1002","6.14999985694885"
"4619","10001592",LUNENBURG CORRECTIONAL CENTER,690 FALLS RD,VICTORIA,VA,"23974","-999",(434) 696-2045,STATE,OPEN,"-999",LUNENBURG,"51111",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/03/09,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MEDIUM,"-999",0.000013399849649,0.014817477275959,"10001592",PVA035,"966","966","6.14999985694885"
"4620","10001589",NOTTOWAY CORRECTIONAL CENTER,2892 SCHUTT RD,BURKEVILLE,VA,"23922","-999",(434) 767-5543,STATE,OPEN,"-999",NOTTOWAY,"51135",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/06/02,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MAXIMUM,"-999",0.000010063891068,0.012633726479918,"10001589",PVA038,"1411","1411","6.19999980926514"
"4622","10003310",GREEN ROCK CORRECTIONAL CENTER,475 GREEN ROCK LANE,CHATHAM,VA,"24531","-999",(434) 797-2000,STATE,OPEN,"-999",PITTSYLVANIA,"51143",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2014/12/01,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,CLOSE,"-999",0.000007896839179,0.010836908044923,"10003310",PVA023,"1030","1030","6.09999990463257"
"4623","10001594",SUSSEX II STATE PRISON,24427 MUSSELWHITE DR,WAVERLY,VA,"23891","2222",(804) 834-2678,STATE,OPEN,"-999",SUSSEX,"51183",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2015/11/03,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MAXIMUM,"-999",0.000011250661601,0.015832203182974,"10001594",PVA052,"1260","1260","6.25"
"4633","10003284",CHESTERFIELD WOMEN'S DETENTION AND DIVERSION CENTER,7000 COURTHOUSE RD,CHESTERFIELD,VA,"23832","-999",(804) 796-4242,STATE,OPEN,"-999",CHESTERFIELD,"51041",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2014/12/03,IMAGERY/OTHER,2024/05/02,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000000615217004,0.003550016325920,"10003284",PVA011,"151","151","7.09999990463257"
"4640","10006218",RIVER NORTH CORRECTIONAL CENTER,329 DELL BROOK LANE,INDEPENDENCE,VA,"24348","-999",(276) 773-2518,STATE,OPEN,"-999",GRAYSON,"51077",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2016/03/16,IMAGERY/OTHER,2024/05/02,https://vadoc.virginia.gov/facilities-and-offices/,MEDIUM,"-999",0.000005751530807,0.010062119259824,"10006218",PVA045,"917","917","6.59999990463257"
"4913","10003331",BASKERVILLE CORRECTIONAL CENTER,4150 HAYES MILL RD,BASKERVILLE,VA,"23915","-999",(434) 447-3857,STATE,OPEN,"-999",MECKLENBURG,"51117",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2024/05/01,IMAGERY/OTHER,2020/02/24,https://vadoc.virginia.gov/facilities-and-offices/,MEDIUM,"-999",0.000003461293090,0.009681984129576,"10003331",PVA004,"468","468","6.25"
"5551","10001597",BRUNSWICK WORK CENTER,1147 PLANTERS RD,LAWRENCEVILLE,VA,"23868","-999",(434) 848-4131,STATE,OPEN,"-999",BRUNSWICK,"51025",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/06/14,IMAGERY/OTHER,2024/05/02,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000001435249260,0.004823722153878,"10001597",PVA006,"161","161","6.30000019073486"
"6242","10002377",CAROLINE CORRECTIONAL UNIT #2,31285 CAMP RD,HANOVER,VA,"23069","-999",(804) 994-2161,STATE,OPEN,"-999",CAROLINE,"51033",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/05/02,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000001464620027,0.005344037086141,"10002377",PVA008,"138","138","6.30000019073486"
"6248","10003324",DEERFIELD CORRECTIONAL CENTER,21360 DEERFIELD DRIVE,CAPRON,VA,"23829","-999",(434) 658-4368,STATE,OPEN,"-999",SOUTHAMPTON,"51175",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/04/27,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MEDIUM,"-999",0.000009343836609,0.014915389200070,"10003324",PVA018,"1060","1060","6.14999985694885"
"6250","10001598",DEERFIELD WORK CENTER FOR MEN,15172 OLD BELFIELD RD,CAPRON,VA,"23829","-999",(434) 658-4368,STATE,OPEN,"-999",SOUTHAMPTON,"51175",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2017/06/15,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000002258542509,0.006846509893840,"10001598",PVA019,"185","185","6.19999980926514"
"6251","10003327",GREENSVILLE CORRECTIONAL CENTER,901 CORRECTIONS WAY,JARRATT,VA,"23870","9614",(434) 535-7000,STATE,OPEN,"-999",GREENSVILLE,"51081",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2024/05/01,IMAGERY/OTHER,2024/09/18,https://vadoc.virginia.gov/facilities-and-offices/,CLOSE,"-999",0.000035067624822,0.022515113610110,"10003327",PVA024,"2922","2922","6.19999996821086"
"6252","10001603",GREENSVILLE WORK CENTER,901 CORRECTIONS WAY,JARRATT,VA,"23870","9614",(434) 535-7000,STATE,OPEN,"-999",GREENSVILLE,"51081",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2018/01/19,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000001502123496,0.004958353134593,"10001603",PVA025,"278","278","6.19999980926514"
"6253","10003316",HALIFAX CORRECTIONAL UNIT,1200 FARM RD,HALIFAX,VA,"24558","-999",(434) 572-2683,STATE,OPEN,"-999",HALIFAX,"51083",USA,"922140",CORRECTIONAL INSTITUTIONS,https://vadoc.virginia.gov/facilities-and-offices/,2015/03/24,IMAGERY/OTHER,2024/05/01,https://vadoc.virginia.gov/facilities-and-offices/,MINIMUM,"-999",0.000002667105264,0.008089515040010,"10003316",PVA026,"248","248","6.20000004768372"
